item_id,store_id,cat_id,total_sales,avg_price,total_revenue,avg_daily_sales,projected_annual_value,value_segment
FOODS_1_069,TX_3,FOODS,10,2.525756457564576,25.25756457564576,0.6666666666666666,614.6,Low
FOODS_1_069,WI_1,FOODS,1,2.524485294117647,2.524485294117647,0.058823529411764705,54.2,Low
FOODS_1_069,WI_2,FOODS,9,2.5233823529411765,22.71044117647059,0.5625,518.08,Low
FOODS_1_069,WI_3,FOODS,1,2.521240875912409,2.521240875912409,0.043478260869565216,40.01,Low
FOODS_1_070,CA_1,FOODS,9,0.9799999999999999,8.82,0.6428571428571429,229.95,Low
FOODS_1_070,CA_2,FOODS,5,0.98,4.9,0.2777777777777778,99.36,Low
FOODS_1_070,CA_3,FOODS,5,0.98,4.9,0.29411764705882354,105.21,Low
FOODS_1_070,CA_4,FOODS,3,0.98,2.94,0.16666666666666666,59.62,Low
FOODS_1_070,TX_1,FOODS,1,0.9639999999999999,0.964,0.058823529411764705,20.7,Low
FOODS_1_070,TX_2,FOODS,6,0.9637714285714283,5.78262857142857,0.3333333333333333,117.26,Low
FOODS_1_070,TX_3,FOODS,11,0.9639080459770116,10.602988505747128,0.6875,241.88,Low
FOODS_1_070,WI_1,FOODS,6,0.98,5.88,0.375,134.14,Low
FOODS_1_070,WI_2,FOODS,4,0.98,3.92,0.3076923076923077,110.06,Low
FOODS_1_070,WI_3,FOODS,7,0.98,6.859999999999999,0.4666666666666667,166.93,Low
FOODS_1_071,CA_1,FOODS,6,1.9801069518716576,11.880641711229945,0.2857142857142857,206.5,Low
FOODS_1_071,CA_2,FOODS,19,1.9853191489361703,37.72106382978724,1.5833333333333333,1147.35,Low
FOODS_1_071,CA_3,FOODS,8,1.9677659574468085,15.742127659574468,0.42105263157894735,302.41,Low
FOODS_1_071,CA_4,FOODS,6,1.9938524590163933,11.96311475409836,0.375,272.91,Low
FOODS_1_071,TX_1,FOODS,9,1.976577540106952,17.789197860962567,0.75,541.09,Low
FOODS_1_071,TX_2,FOODS,11,1.9713297872340427,21.68462765957447,0.4782608695652174,344.13,Low
FOODS_1_071,TX_3,FOODS,9,1.9749732620320852,17.77475935828877,0.47368421052631576,341.46,Low
FOODS_1_071,WI_1,FOODS,13,1.9802673796791443,25.743475935828876,0.8125,587.27,Low
FOODS_1_071,WI_2,FOODS,9,1.976577540106952,17.789197860962567,0.5625,405.82,Low
FOODS_1_071,WI_3,FOODS,2,1.966968085106383,3.933936170212766,0.13333333333333333,95.73,Low
FOODS_1_072,CA_1,FOODS,4,4.886923076923077,19.54769230769231,0.25,445.93,Low
FOODS_1_072,CA_2,FOODS,14,4.831098901098901,67.63538461538462,0.875,1542.93,Low
FOODS_1_072,CA_3,FOODS,11,4.851623616236163,53.36785977859778,0.55,973.96,Low
FOODS_1_072,CA_4,FOODS,1,4.77046511627907,4.77046511627907,0.05555555555555555,96.73,Low
FOODS_1_072,TX_1,FOODS,10,4.891501831501832,48.915018315018315,0.5555555555555556,991.89,Low
FOODS_1_072,TX_2,FOODS,3,4.932790697674419,14.79837209302326,0.2727272727272727,491.04,Low
FOODS_1_072,TX_3,FOODS,5,4.937674418604652,24.688372093023258,0.25,450.56,Low
FOODS_1_072,WI_1,FOODS,3,4.827773722627738,14.483321167883213,0.1875,330.4,Low
FOODS_1_072,WI_2,FOODS,4,4.856483516483517,19.42593406593407,0.3076923076923077,545.42,Low
FOODS_1_072,WI_3,FOODS,0,4.93953488372093,0.0,0.0,0.0,Low
FOODS_1_073,CA_1,FOODS,23,1.9881560283687947,45.72758865248227,1.0,725.68,Low
FOODS_1_073,CA_2,FOODS,14,1.9880851063829788,27.833191489361703,0.7,507.96,Low
FOODS_1_073,CA_3,FOODS,15,1.9670212765957449,29.505319148936174,0.7894736842105263,566.81,Low
FOODS_1_073,CA_4,FOODS,17,1.995677655677656,33.926520146520154,1.0625,773.95,Low
FOODS_1_073,TX_1,FOODS,5,1.987517730496454,9.937588652482269,0.20833333333333334,151.13,Low
FOODS_1_073,TX_2,FOODS,0,1.9892907801418442,0.0,0.0,0.0,Low
FOODS_1_073,TX_3,FOODS,2,1.9856028368794327,3.9712056737588655,0.10526315789473684,76.29,Low
FOODS_1_073,WI_1,FOODS,15,1.988794326241135,29.831914893617025,1.1538461538461537,837.59,Low
FOODS_1_073,WI_2,FOODS,11,1.9953900709219863,21.949290780141848,0.7857142857142857,572.25,Low
FOODS_1_073,WI_3,FOODS,7,1.9904964539007093,13.933475177304967,0.3333333333333333,242.18,Low
FOODS_1_074,CA_1,FOODS,28,2.2317021276595748,62.48765957446809,2.3333333333333335,1900.67,Low
FOODS_1_074,CA_2,FOODS,9,2.230212765957447,20.071914893617027,1.2857142857142858,1046.61,Low
FOODS_1_074,CA_3,FOODS,38,2.1668794326241136,82.3414184397163,1.9,1502.73,Low
FOODS_1_074,CA_4,FOODS,15,2.230851063829787,33.462765957446805,0.8333333333333334,678.55,Low
FOODS_1_074,TX_1,FOODS,11,2.2213829787234043,24.435212765957445,0.7333333333333333,594.59,Low
FOODS_1_074,TX_2,FOODS,17,2.220673758865248,37.751453900709215,1.0625,861.21,Low
FOODS_1_074,TX_3,FOODS,12,2.203617021276596,26.44340425531915,0.5,402.16,Low
FOODS_1_074,WI_1,FOODS,31,2.224007092198582,68.94421985815603,1.1923076923076923,967.87,Low
FOODS_1_074,WI_2,FOODS,10,2.238297872340426,22.382978723404257,0.5263157894736842,429.99,Low
FOODS_1_074,WI_3,FOODS,23,2.2317021276595748,51.32914893617022,1.4375,1170.95,Low
FOODS_1_075,CA_1,FOODS,15,3.3344680851063826,50.01702127659574,0.75,912.81,Low
FOODS_1_075,CA_2,FOODS,15,3.3344680851063826,50.01702127659574,0.8823529411764706,1073.89,Low
FOODS_1_075,CA_3,FOODS,6,3.2140425531914896,19.284255319148937,0.4,469.25,Low
FOODS_1_075,CA_4,FOODS,2,3.334468085106382,6.668936170212765,0.16666666666666666,202.85,Low
FOODS_1_075,TX_1,FOODS,9,3.3115602836879434,29.804042553191493,0.5,604.36,Low
FOODS_1_075,TX_2,FOODS,4,3.3317021276595744,13.326808510638298,0.26666666666666666,324.29,Low
FOODS_1_075,TX_3,FOODS,2,3.3344680851063826,6.668936170212765,0.15384615384615385,187.24,Low
FOODS_1_075,WI_1,FOODS,5,3.3344680851063826,16.672340425531914,0.38461538461538464,468.11,Low
FOODS_1_075,WI_2,FOODS,2,3.364397163120567,6.728794326241134,0.125,153.5,Low
FOODS_1_075,WI_3,FOODS,11,3.3377777777777777,36.715555555555554,0.6111111111111112,744.51,Low
FOODS_1_076,CA_1,FOODS,10,5.490886524822694,54.908865248226945,0.5555555555555556,1113.43,Low
FOODS_1_076,CA_2,FOODS,23,5.488581560283688,126.23737588652482,1.2105263157894737,2425.09,Low
FOODS_1_076,CA_3,FOODS,6,5.490921985815603,32.945531914893614,0.5,1002.09,Low
FOODS_1_076,CA_4,FOODS,11,5.488829787234042,60.37712765957447,0.5789473684210527,1159.88,Low
FOODS_1_076,TX_1,FOODS,8,6.076453900709221,48.61163120567376,0.6666666666666666,1478.6,Low
FOODS_1_076,TX_2,FOODS,22,6.076170212765957,133.67574468085107,1.4666666666666666,3252.78,Low
FOODS_1_076,TX_3,FOODS,12,6.080035460992908,72.9604255319149,0.9230769230769231,2048.5,Low
FOODS_1_076,WI_1,FOODS,3,8.051957295373665,24.155871886120995,0.14285714285714285,419.85,Low
FOODS_1_076,WI_2,FOODS,6,8.094042553191489,48.564255319148934,0.3333333333333333,984.78,Low
FOODS_1_076,WI_3,FOODS,0,8.083537906137183,0.0,0.0,0.0,Low
FOODS_1_077,CA_1,FOODS,1,3.0650666666666666,3.0650666666666666,0.07692307692307693,86.06,Low
FOODS_1_077,CA_2,FOODS,1,3.0664444444444445,3.0664444444444445,0.05555555555555555,62.18,Low
FOODS_1_077,CA_3,FOODS,0,3.0632773109243696,0.0,0.0,0.0,Low
FOODS_1_077,CA_4,FOODS,5,3.0673094170403585,15.336547085201794,0.21739130434782608,243.38,Low
FOODS_1_077,TX_1,FOODS,3,3.05932735426009,9.17798206278027,0.3,335.0,Low
FOODS_1_077,TX_2,FOODS,4,3.0659192825112114,12.263677130044844,0.16666666666666666,186.51,Low
FOODS_1_077,TX_3,FOODS,2,3.065919282511211,6.131838565022422,0.1111111111111111,124.34,Low
FOODS_1_077,WI_1,FOODS,3,3.065491071428572,9.196473214285716,0.21428571428571427,239.77,Low
FOODS_1_077,WI_2,FOODS,6,3.0659192825112114,18.395515695067267,0.25,279.77,Low
FOODS_1_077,WI_3,FOODS,6,3.0544954128440365,18.326972477064217,0.3333333333333333,371.63,Low
FOODS_1_078,CA_1,FOODS,1,3.3411428571428567,3.341142857142857,0.038461538461538464,46.9,Low
FOODS_1_078,CA_2,FOODS,4,3.3572413793103446,13.428965517241378,0.3333333333333333,408.46,Low
FOODS_1_078,CA_3,FOODS,6,3.259542857142857,19.55725714285714,0.3333333333333333,396.58,Low
FOODS_1_078,CA_4,FOODS,0,3.3635928143712577,0.0,0.0,0.0,Low
FOODS_1_078,TX_1,FOODS,3,3.359306358381503,10.077919075144509,0.125,153.27,Low
FOODS_1_078,TX_2,FOODS,3,3.329942857142857,9.989828571428571,0.21428571428571427,260.45,Low
FOODS_1_078,TX_3,FOODS,6,3.350867052023122,20.10520231213873,0.375,458.65,Low
FOODS_1_078,WI_1,FOODS,8,3.262914285714286,26.103314285714283,0.47058823529411764,560.45,Low
FOODS_1_078,WI_2,FOODS,1,3.3572413793103446,3.3572413793103446,0.043478260869565216,53.28,Low
FOODS_1_078,WI_3,FOODS,0,3.3458139534883724,0.0,0.0,0.0,Low
FOODS_1_079,CA_1,FOODS,2,5.410382978723405,10.82076595744681,0.125,246.85,Low
FOODS_1_079,CA_2,FOODS,0,5.553008474576271,0.0,0.0,0.0,Low
FOODS_1_079,CA_3,FOODS,0,5.625974576271187,0.0,0.0,0.0,Low
FOODS_1_079,CA_4,FOODS,4,5.589746835443038,22.358987341772153,0.25,510.06,Low
FOODS_1_079,TX_1,FOODS,1,5.306666666666667,5.306666666666667,0.047619047619047616,92.23,Low
FOODS_1_079,TX_2,FOODS,1,5.703687943262412,5.703687943262412,0.05263157894736842,109.57,Low
FOODS_1_079,TX_3,FOODS,3,5.303731343283583,15.911194029850748,0.3,580.76,Low
FOODS_1_079,WI_1,FOODS,3,7.608518518518519,22.825555555555557,0.125,347.14,Low
FOODS_1_079,WI_2,FOODS,0,7.585797101449276,0.0,0.0,0.0,Low
FOODS_1_079,WI_3,FOODS,0,7.741928571428571,0.0,0.0,0.0,Low
FOODS_1_080,CA_1,FOODS,14,7.476170212765958,104.66638297872342,0.6363636363636364,1736.51,Low
FOODS_1_080,CA_2,FOODS,7,7.490622710622712,52.43435897435898,0.5833333333333334,1594.88,Low
FOODS_1_080,CA_3,FOODS,19,7.47400709219858,142.00613475177306,0.8636363636363636,2356.01,Low
FOODS_1_080,CA_4,FOODS,8,7.488722627737226,59.90978102189781,0.47058823529411764,1286.3,Low
FOODS_1_080,TX_1,FOODS,13,7.4307801418439725,96.60014184397163,0.9285714285714286,2518.5,Low
FOODS_1_080,TX_2,FOODS,4,7.494779411764705,29.97911764705882,0.3076923076923077,841.72,Low
FOODS_1_080,TX_3,FOODS,11,7.476170212765958,82.23787234042554,0.5789473684210527,1579.83,Low
FOODS_1_080,WI_1,FOODS,7,7.494779411764704,52.463455882352946,0.3684210526315789,1007.85,Low
FOODS_1_080,WI_2,FOODS,8,7.476170212765959,59.80936170212767,0.8,2183.04,Low
FOODS_1_080,WI_3,FOODS,4,7.489054545454545,29.95621818181818,0.2,546.7,Low
FOODS_1_081,CA_1,FOODS,16,5.503671875,88.05875,1.0,2008.84,Low
FOODS_1_081,CA_2,FOODS,29,5.5039453125,159.6144140625,1.9333333333333333,3883.95,Low
FOODS_1_081,CA_3,FOODS,5,5.385399061032864,26.92699530516432,0.21739130434782608,427.32,Low
FOODS_1_081,CA_4,FOODS,12,5.5033593750000005,66.0403125,0.6666666666666666,1339.15,Low
FOODS_1_081,TX_1,FOODS,4,5.961747211895911,23.846988847583642,0.3076923076923077,669.55,Low
FOODS_1_081,TX_2,FOODS,17,5.964981412639405,101.40468401486989,1.3076923076923077,2847.13,Low
FOODS_1_081,TX_3,FOODS,27,5.965092936802973,161.05750929368028,1.08,2351.44,Low
FOODS_1_081,WI_1,FOODS,27,7.052018779342722,190.4045070422535,1.08,2779.91,Low
FOODS_1_081,WI_2,FOODS,4,7.050093896713616,28.200375586854463,0.36363636363636365,935.74,Low
FOODS_1_081,WI_3,FOODS,2,7.043568075117371,14.08713615023474,0.14285714285714285,367.27,Low
FOODS_1_082,CA_1,FOODS,35,0.98,34.3,1.5217391304347827,544.33,Low
FOODS_1_082,CA_2,FOODS,36,0.98,35.28,2.25,804.82,Low
FOODS_1_082,CA_3,FOODS,27,0.98,26.46,1.588235294117647,568.11,Low
FOODS_1_082,CA_4,FOODS,39,0.9799999999999999,38.22,5.571428571428571,1992.9,Low
FOODS_1_082,TX_1,FOODS,46,0.963720930232558,44.331162790697675,2.4210526315789473,851.62,Low
FOODS_1_082,TX_2,FOODS,32,0.963720930232558,30.83906976744186,2.1333333333333333,750.42,Low
FOODS_1_082,TX_3,FOODS,65,0.963720930232558,62.64186046511628,2.2413793103448274,788.42,Low
FOODS_1_082,WI_1,FOODS,53,0.98,51.94,3.3125,1184.88,Low
FOODS_1_082,WI_2,FOODS,60,0.98,58.800000000000004,5.454545454545454,1951.09,Low
FOODS_1_082,WI_3,FOODS,28,0.98,27.439999999999998,1.6470588235294117,589.15,Low
FOODS_1_083,CA_1,FOODS,33,1.980212765957447,65.34702127659574,1.65,1192.58,Low
FOODS_1_083,CA_2,FOODS,18,1.980212765957447,35.64382978723404,1.8,1301.0,Low
FOODS_1_083,CA_3,FOODS,54,1.967836879432624,106.2631914893617,2.5714285714285716,1846.96,Low
FOODS_1_083,CA_4,FOODS,22,1.980212765957447,43.56468085106383,1.0476190476190477,757.2,Low
FOODS_1_083,TX_1,FOODS,36,1.9803191489361707,71.29148936170213,1.894736842105263,1369.55,Low
FOODS_1_083,TX_2,FOODS,27,1.9715602836879436,53.23212765957447,1.8,1295.32,Low
FOODS_1_083,TX_3,FOODS,10,1.97,19.7,1.0,719.05,Low
FOODS_1_083,WI_1,FOODS,41,1.9803191489361707,81.193085106383,2.1578947368421053,1559.76,Low
FOODS_1_083,WI_2,FOODS,61,1.9803225806451608,120.79967741935482,3.588235294117647,2593.64,Low
FOODS_1_083,WI_3,FOODS,17,1.9796808510638295,33.65457446808511,1.0,722.58,Low
FOODS_1_084,CA_1,FOODS,3,5.407624113475178,16.222872340425532,0.13043478260869565,257.45,Low
FOODS_1_084,CA_2,FOODS,1,5.403297872340426,5.403297872340426,0.058823529411764705,116.01,Low
FOODS_1_084,CA_3,FOODS,2,5.405780141843972,10.811560283687944,0.13333333333333333,263.08,Low
FOODS_1_084,CA_4,FOODS,1,5.428523206751055,5.428523206751055,0.06666666666666667,132.09,Low
FOODS_1_084,TX_1,FOODS,1,5.601702127659575,5.601702127659575,0.05,102.23,Low
FOODS_1_084,TX_2,FOODS,2,5.689042553191489,11.378085106382978,0.07692307692307693,159.73,Low
FOODS_1_084,TX_3,FOODS,3,5.346962962962963,16.04088888888889,0.17647058823529413,344.41,Low
FOODS_1_084,WI_1,FOODS,3,7.579609929078013,22.73882978723404,0.14285714285714285,395.22,Low
FOODS_1_084,WI_2,FOODS,2,7.650283687943263,15.300567375886526,0.14285714285714285,398.91,Low
FOODS_1_084,WI_3,FOODS,2,7.62563829787234,15.25127659574468,0.14285714285714285,397.62,Low
FOODS_1_085,CA_1,FOODS,131,0.9812765957446808,128.54723404255319,10.076923076923077,3609.21,Low
FOODS_1_085,CA_2,FOODS,79,0.9813475177304964,77.52645390070923,7.9,2829.72,Low
FOODS_1_085,CA_3,FOODS,87,0.9813475177304964,85.3772340425532,5.4375,1947.67,Low
FOODS_1_085,CA_4,FOODS,137,0.9813475177304964,134.444609929078,7.611111111111111,2726.24,Low
FOODS_1_085,TX_1,FOODS,110,0.9662411347517732,106.28652482269504,4.782608695652174,1686.72,Low
FOODS_1_085,TX_2,FOODS,209,0.9609929078014185,200.84751773049646,9.5,3332.24,Low
FOODS_1_085,TX_3,FOODS,116,0.9660283687943264,112.05929078014185,5.043478260869565,1778.33,Low
FOODS_1_085,WI_1,FOODS,145,0.9813475177304964,142.295390070922,9.666666666666666,3462.52,Low
FOODS_1_085,WI_2,FOODS,124,0.9813475177304964,121.68709219858155,12.4,4441.58,Low
FOODS_1_085,WI_3,FOODS,220,0.981418439716312,215.91205673758864,9.166666666666666,3283.66,Low
FOODS_1_086,CA_1,FOODS,47,1.6835460992907803,79.12666666666667,4.7,2888.12,Low
FOODS_1_086,CA_2,FOODS,72,1.684113475177305,121.25617021276597,3.789473684210526,2329.39,Low
FOODS_1_086,CA_3,FOODS,98,1.684113475177305,165.0431205673759,4.9,3012.04,Low
FOODS_1_086,CA_4,FOODS,50,1.6863082437275985,84.31541218637992,3.5714285714285716,2198.22,Low
FOODS_1_086,TX_1,FOODS,8,1.6757564575645756,13.406051660516605,0.38095238095238093,233.01,Low
FOODS_1_086,TX_2,FOODS,4,1.6785661764705881,6.714264705882352,0.3333333333333333,204.23,Low
FOODS_1_086,TX_3,FOODS,3,1.673439716312057,5.020319148936171,0.1875,114.53,Low
FOODS_1_086,WI_1,FOODS,56,1.6847872340425532,94.34808510638298,2.9473684210526314,1812.48,Low
FOODS_1_086,WI_2,FOODS,32,1.684113475177305,53.89163120567376,1.8823529411764706,1157.09,Low
FOODS_1_086,WI_3,FOODS,15,1.683439716312057,25.251595744680852,1.0,614.46,Low
FOODS_1_087,CA_1,FOODS,46,5.5010546875,253.048515625,2.090909090909091,4198.3,Low
FOODS_1_087,CA_2,FOODS,67,5.5043750000000005,368.79312500000003,6.090909090909091,12237.23,Medium
FOODS_1_087,CA_3,FOODS,37,5.5020703125,203.5766015625,2.642857142857143,5307.53,Medium
FOODS_1_087,CA_4,FOODS,42,5.5033593750000005,231.14109375,2.3333333333333335,4687.03,Low
FOODS_1_087,TX_1,FOODS,31,5.969888475836432,185.0665427509294,1.9375,4221.83,Low
FOODS_1_087,TX_2,FOODS,48,5.964981412639404,286.3191078066915,4.363636363636363,9500.59,Medium
FOODS_1_087,TX_3,FOODS,80,5.964460966542752,477.15687732342013,4.0,8708.11,Medium
FOODS_1_087,WI_1,FOODS,19,7.022535885167464,133.42818181818183,1.5833333333333333,4058.44,Low
FOODS_1_087,WI_2,FOODS,5,7.018612440191389,35.093062200956936,0.22727272727272727,582.23,Low
FOODS_1_087,WI_3,FOODS,6,7.2371875,43.423125,0.46153846153846156,1219.19,Low
FOODS_1_088,CA_1,FOODS,23,4.875070921985816,112.12663120567376,1.3529411764705883,2407.42,Low
FOODS_1_088,CA_2,FOODS,90,4.872340425531915,438.51063829787233,3.9130434782608696,6958.97,Medium
FOODS_1_088,CA_3,FOODS,58,4.829326241134752,280.1009219858156,2.9,5111.84,Medium
FOODS_1_088,CA_4,FOODS,18,4.879716312056738,87.83489361702128,0.8571428571428571,1526.65,Low
FOODS_1_088,TX_1,FOODS,10,4.877588652482269,48.775886524822695,0.7692307692307693,1369.48,Low
FOODS_1_088,TX_2,FOODS,18,4.873156028368794,87.7168085106383,1.2857142857142858,2286.9,Low
FOODS_1_088,TX_3,FOODS,27,4.875070921985816,131.62691489361703,1.125,2001.83,Low
FOODS_1_088,WI_1,FOODS,11,4.876985815602836,53.6468439716312,0.5,890.05,Low
FOODS_1_088,WI_2,FOODS,1,4.90581560283688,4.90581560283688,0.08333333333333333,149.22,Low
FOODS_1_088,WI_3,FOODS,13,4.875070921985816,63.3759219858156,0.9285714285714286,1652.3,Low
FOODS_1_089,CA_1,FOODS,5,3.410578512396694,17.052892561983473,0.45454545454545453,565.85,Low
FOODS_1_089,CA_2,FOODS,9,3.3889051094890514,30.500145985401463,0.6,742.17,Low
FOODS_1_089,CA_3,FOODS,10,3.2198275862068964,32.19827586206896,0.6666666666666666,783.49,Low
FOODS_1_089,CA_4,FOODS,1,3.3889051094890514,3.3889051094890514,0.058823529411764705,72.76,Low
FOODS_1_089,TX_1,FOODS,2,3.3600000000000008,6.720000000000001,0.08333333333333333,102.2,Low
FOODS_1_089,TX_2,FOODS,1,3.3227745664739885,3.3227745664739885,0.08333333333333333,101.07,Low
FOODS_1_089,TX_3,FOODS,4,3.350348837209302,13.401395348837209,0.26666666666666666,326.1,Low
FOODS_1_089,WI_1,FOODS,2,3.3572413793103446,6.714482758620689,0.14285714285714285,175.06,Low
FOODS_1_089,WI_2,FOODS,0,3.3497109826589595,0.0,0.0,0.0,Low
FOODS_1_089,WI_3,FOODS,1,3.259770114942529,3.259770114942529,0.05555555555555555,66.1,Low
FOODS_1_090,CA_1,FOODS,12,3.3358718861209966,40.03046263345196,0.8571428571428571,1043.65,Low
FOODS_1_090,CA_2,FOODS,17,3.3332624113475178,56.6654609929078,1.7,2068.29,Low
FOODS_1_090,CA_3,FOODS,15,3.2417021276595746,48.62553191489362,1.5,1774.83,Low
FOODS_1_090,CA_4,FOODS,21,3.3344680851063826,70.02382978723404,1.0,1217.08,Low
FOODS_1_090,TX_1,FOODS,10,3.3344680851063826,33.34468085106383,0.7142857142857143,869.34,Low
FOODS_1_090,TX_2,FOODS,9,3.3224113475177304,29.901702127659572,0.75,909.51,Low
FOODS_1_090,TX_3,FOODS,3,3.3309219858156025,9.992765957446807,0.16666666666666666,202.63,Low
FOODS_1_090,WI_1,FOODS,14,3.3344680851063826,46.68255319148936,0.9333333333333333,1135.94,Low
FOODS_1_090,WI_2,FOODS,2,3.36531914893617,6.73063829787234,0.15384615384615385,188.98,Low
FOODS_1_090,WI_3,FOODS,2,3.321418439716312,6.642836879432624,0.14285714285714285,173.19,Low
FOODS_1_091,CA_1,FOODS,11,2.339571428571429,25.73528571428572,0.6875,587.09,Low
FOODS_1_091,CA_2,FOODS,15,2.339858156028369,35.09787234042553,1.1538461538461537,985.44,Low
FOODS_1_091,CA_3,FOODS,9,2.304609929078014,20.74148936170213,0.5625,473.17,Low
FOODS_1_091,CA_4,FOODS,5,2.341418439716312,11.70709219858156,0.4166666666666667,356.09,Low
FOODS_1_091,TX_1,FOODS,10,2.2165602836879432,22.165602836879433,1.1111111111111112,898.94,Low
FOODS_1_091,TX_2,FOODS,13,2.3220567375886527,30.186737588652484,0.7647058823529411,648.13,Low
FOODS_1_091,TX_3,FOODS,2,2.315,4.63,0.14285714285714285,120.71,Low
FOODS_1_091,WI_1,FOODS,6,2.339858156028369,14.039148936170212,0.5,427.02,Low
FOODS_1_091,WI_2,FOODS,2,2.4726241134751774,4.945248226950355,0.16666666666666666,150.42,Low
FOODS_1_091,WI_3,FOODS,18,2.341702127659574,42.15063829787235,1.3846153846153846,1183.46,Low
FOODS_1_092,CA_1,FOODS,10,1.8603883495145632,18.60388349514563,0.6666666666666666,452.69,Low
FOODS_1_092,CA_2,FOODS,14,1.8591304347826083,26.02782608695652,1.0769230769230769,730.78,Low
FOODS_1_092,CA_3,FOODS,32,1.8581553398058253,59.4609708737864,2.909090909090909,1973.02,Low
FOODS_1_092,CA_4,FOODS,8,1.860780487804878,14.886243902439023,0.5333333333333333,362.23,Low
FOODS_1_092,TX_1,FOODS,17,1.859514563106796,31.611747572815535,1.0,678.72,Low
FOODS_1_092,TX_2,FOODS,4,1.841747572815534,7.366990291262136,0.3076923076923077,206.84,Low
FOODS_1_092,TX_3,FOODS,14,1.8591304347826083,26.02782608695652,0.875,593.76,Low
FOODS_1_092,WI_1,FOODS,17,1.8603883495145632,31.626601941747573,1.0625,721.48,Low
FOODS_1_092,WI_2,FOODS,30,1.8602941176470587,55.80882352941177,1.5,1018.51,Low
FOODS_1_092,WI_3,FOODS,17,1.8589215686274512,31.60166666666667,1.4166666666666667,961.22,Low
FOODS_1_093,CA_1,FOODS,6,5.5012890625,33.007734375,0.24,481.91,Low
FOODS_1_093,CA_2,FOODS,9,5.5087890625,49.5791015625,0.5294117647058824,1064.49,Low
FOODS_1_093,CA_3,FOODS,5,5.381737089201878,26.908685446009393,0.3125,613.85,Low
FOODS_1_093,CA_4,FOODS,3,5.38755868544601,16.16267605633803,0.17647058823529413,347.02,Low
FOODS_1_093,TX_1,FOODS,4,5.960929368029739,23.84371747211896,0.36363636363636365,791.18,Low
FOODS_1_093,TX_2,FOODS,8,5.947169811320754,47.577358490566034,0.5,1085.36,Low
FOODS_1_093,TX_3,FOODS,3,5.958736059479555,17.876208178438663,0.15,326.24,Low
FOODS_1_093,WI_1,FOODS,4,6.973701923076923,27.89480769230769,0.23529411764705882,598.92,Low
FOODS_1_093,WI_2,FOODS,2,6.975365853658537,13.950731707317074,0.10526315789473684,268.0,Low
FOODS_1_093,WI_3,FOODS,2,7.082488262910798,14.164976525821595,0.08,206.81,Low
FOODS_1_094,CA_1,FOODS,13,3.31304964539007,43.06964539007092,0.6842105263157895,827.39,Low
FOODS_1_094,CA_2,FOODS,55,3.3165248226950355,182.40886524822696,2.2,2663.17,Low
FOODS_1_094,CA_3,FOODS,55,3.29,180.95,3.4375,4127.92,Low
FOODS_1_094,CA_4,FOODS,10,3.333088235294118,33.330882352941174,0.47619047619047616,579.32,Low
FOODS_1_094,TX_1,FOODS,5,3.3177304964539007,16.588652482269502,0.4166666666666667,504.57,Low
FOODS_1_094,TX_2,FOODS,11,3.3177304964539007,36.49503546099291,0.6111111111111112,740.04,Low
FOODS_1_094,TX_3,FOODS,2,3.3191489361702127,6.638297872340425,0.10526315789473684,127.53,Low
FOODS_1_094,WI_1,FOODS,27,3.319148936170213,89.61702127659574,1.125,1362.93,Low
FOODS_1_094,WI_2,FOODS,13,3.3348936170212764,43.3536170212766,0.8666666666666667,1054.94,Low
FOODS_1_094,WI_3,FOODS,15,3.3148226950354607,49.72234042553192,1.0714285714285714,1296.33,Low
FOODS_1_095,CA_1,FOODS,2,3.027482269503546,6.054964539007092,0.1,110.5,Low
FOODS_1_095,CA_2,FOODS,10,3.0263120567375883,30.263120567375882,0.5263157894736842,581.37,Low
FOODS_1_095,CA_3,FOODS,2,3.023936170212766,6.047872340425532,0.14285714285714285,157.68,Low
FOODS_1_095,CA_4,FOODS,56,3.03450354609929,169.93219858156027,3.5,3876.58,Low
FOODS_1_095,TX_1,FOODS,0,4.116950354609929,0.0,0.0,0.0,Low
FOODS_1_095,TX_2,FOODS,10,4.103049645390071,41.03049645390071,0.625,936.01,Low
FOODS_1_095,TX_3,FOODS,19,4.111702127659575,78.12234042553192,1.1875,1782.17,Low
FOODS_1_095,WI_1,FOODS,13,4.59563829787234,59.74329787234042,0.6190476190476191,1038.4,Low
FOODS_1_095,WI_2,FOODS,11,4.597127659574468,50.56840425531915,0.8461538461538461,1419.81,Low
FOODS_1_095,WI_3,FOODS,3,4.590780141843971,13.772340425531914,0.25,418.91,Low
FOODS_1_096,CA_1,FOODS,7,5.909787234042553,41.36851063829787,0.35,754.98,Low
FOODS_1_096,CA_2,FOODS,17,5.9031560283687945,100.3536524822695,0.85,1831.45,Low
FOODS_1_096,CA_3,FOODS,24,5.9107092198581554,141.85702127659576,1.5,3236.11,Low
FOODS_1_096,CA_4,FOODS,7,5.903439716312056,41.324078014184394,0.4375,942.71,Low
FOODS_1_096,TX_1,FOODS,83,6.419609929078014,532.8276241134752,4.882352941176471,11440.12,Medium
FOODS_1_096,TX_2,FOODS,85,6.424539007092199,546.085815602837,3.6956521739130435,8666.14,Medium
FOODS_1_096,TX_3,FOODS,231,6.390851063829787,1476.2865957446809,15.4,35922.97,Premium
FOODS_1_096,WI_1,FOODS,102,7.970106382978723,812.9508510638296,5.666666666666667,16484.84,High
