item_id,store_id,cat_id,avg_daily_demand,std_demand,avg_price,total_sales,safety_stock,reorder_point,order_quantity,monthly_revenue,projected_annual_value,value_segment,cumulative_pct,abc_class,stockout_risk_score
HOUSEHOLD_1_527,TX_2,HOUSEHOLD,0.5061346722157782,0.4233979989931057,5.195819672131147,17,2.0,6.0,15.0,78.89,1612.0,Low,19.419481797310596,A,0.17
FOODS_1_135,CA_2,FOODS,1.5692379537613153,1.1115512497628643,2.5232234432234435,28,5.0,16.0,47.0,118.79,1611.71,Low,19.422761561167594,A,0.26
FOODS_3_537,TX_1,FOODS,1.1204979343480883,0.9307123846988988,3.972196078431372,20,4.0,12.0,34.0,133.53,1610.95,Low,19.4260413250246,A,0.22
FOODS_2_375,WI_3,FOODS,0.9828386644607104,0.5462729719110474,4.832482269503546,21,2.0,9.0,29.0,142.49,1610.48,Low,19.4293210888816,A,0.33
FOODS_3_664,CA_1,FOODS,1.847633334366505,1.0798307519845205,2.2060992907801418,36,5.0,18.0,55.0,122.28,1610.45,Low,19.432600852738602,A,0.31
FOODS_1_142,CA_2,FOODS,2.9157579529740243,1.434817039286974,1.4707092198581562,36,6.0,26.0,87.0,128.65,1610.43,Low,19.435880616595604,A,0.42
HOUSEHOLD_1_445,CA_3,HOUSEHOLD,1.9482190436389848,1.434879035193393,1.9464598540145988,34,6.0,20.0,58.0,113.76,1610.37,Low,19.43916038045261,A,0.28
FOODS_3_825,TX_2,FOODS,0.8783765108381624,0.5678442048633183,4.1173758865248224,15,2.0,8.0,26.0,108.5,1610.19,Low,19.442440144309607,A,0.29
FOODS_3_334,CA_3,FOODS,1.491311933599746,0.5303834643918268,2.737857142857143,29,2.0,12.0,45.0,122.49,1610.01,Low,19.445719908166613,A,0.5
HOUSEHOLD_1_050,WI_2,HOUSEHOLD,0.8333090203622038,0.8867609018951084,3.731967213114753,26,4.0,10.0,25.0,93.3,1609.83,Low,19.448999672023614,A,0.17
FOODS_2_368,CA_2,FOODS,0.6623554739153447,0.3890383284010276,7.617163120567375,11,2.0,7.0,20.0,151.36,1609.63,Low,19.45227943588062,A,0.22
HOBBIES_1_186,CA_2,HOBBIES,0.2859009561545723,0.2325971062606951,16.753009708737864,5,1.0,3.0,9.0,143.69,1609.17,Low,19.455559199737618,A,0.14
FOODS_2_391,WI_1,FOODS,1.5805975590534982,1.2205383436473265,2.0032624113475177,44,5.0,16.0,47.0,94.99,1608.62,Low,19.458838963594623,A,0.26
FOODS_3_524,TX_2,FOODS,4.744755905476836,1.993289450693981,0.940354609929078,89,9.0,42.0,142.0,133.85,1607.76,Low,19.462118727451625,A,0.47
FOODS_3_071,WI_2,FOODS,2.5250558421114686,1.3479113033557877,1.331529411764706,43,6.0,24.0,76.0,100.87,1607.57,Low,19.465398491308626,A,0.36
HOUSEHOLD_1_302,CA_3,HOUSEHOLD,0.5813944255150171,0.3082845728160394,8.31640625,9,1.0,5.0,17.0,145.05,1607.02,Low,19.468678255165628,A,0.29
HOBBIES_1_204,TX_2,HOBBIES,0.2242442456000847,0.1923672653459807,9.90390243902439,4,1.0,3.0,7.0,66.63,1606.63,Low,19.47195801902263,A,0.11
HOBBIES_1_014,CA_3,HOBBIES,2.779812678980893,1.939498018449409,1.0085365853658537,96,8.0,27.0,83.0,84.11,1606.32,Low,19.47523778287963,A,0.31
HOUSEHOLD_1_094,CA_4,HOUSEHOLD,1.021798381923443,0.4836887477034843,3.600655021834061,22,2.0,9.0,31.0,110.37,1606.29,Low,19.478517546736633,A,0.34
HOUSEHOLD_2_032,CA_2,HOUSEHOLD,0.4942854320391835,0.3521659027778013,8.312251308900525,9,2.0,5.0,15.0,123.26,1606.22,Low,19.481797310593638,A,0.16
FOODS_1_133,CA_3,FOODS,1.8407084573907888,1.983368868970204,3.1167730496453903,24,9.0,22.0,55.0,172.11,1606.05,Low,19.48507707445064,A,0.18
HOUSEHOLD_1_125,TX_2,HOUSEHOLD,0.6086981969834299,0.3739901395943154,5.72,20,2.0,6.0,18.0,104.45,1606.0,Low,19.48835683830764,A,0.2
HOBBIES_1_183,CA_1,HOBBIES,0.4945156275740854,0.3644855832181375,7.918805031446542,10,2.0,5.0,15.0,117.48,1605.76,Low,19.491636602164643,A,0.16
HOUSEHOLD_1_188,CA_2,HOUSEHOLD,0.6947434123262437,0.3254586851307358,3.98,21,1.0,6.0,21.0,82.95,1605.62,Low,19.49491636602165,A,0.35
FOODS_3_227,CA_2,FOODS,1.3989423200560391,0.4788204685997623,2.59936170212766,22,2.0,12.0,42.0,109.09,1605.61,Low,19.498196129878647,A,0.47
FOODS_3_742,WI_3,FOODS,3.7786508561369896,1.830308232508884,1.2337234042553191,57,8.0,34.0,113.0,139.85,1604.23,Low,19.501475893735652,A,0.42
FOODS_3_664,TX_3,FOODS,1.9054811948562216,1.5363939286666188,2.196985815602837,28,7.0,20.0,57.0,125.59,1603.8,Low,19.504755657592654,A,0.24
HOUSEHOLD_1_319,WI_1,HOUSEHOLD,1.662828155101215,0.7444389530470734,1.965673758865248,38,3.0,15.0,50.0,98.06,1603.76,Low,19.508035421449655,A,0.42
FOODS_3_213,WI_3,FOODS,1.5277075764364358,1.3921154928907356,2.196595744680851,28,6.0,17.0,46.0,100.67,1603.51,Low,19.511315185306657,A,0.22
HOUSEHOLD_1_161,CA_2,HOUSEHOLD,0.327905746816363,0.2115509846553489,12.549817073170733,7,1.0,3.0,10.0,123.45,1603.24,Low,19.514594949163662,A,0.16
FOODS_3_177,CA_2,FOODS,1.1956120403809345,0.6186938912612414,2.774052044609665,19,3.0,11.0,36.0,99.5,1603.17,Low,19.517874713020664,A,0.3
FOODS_2_381,CA_1,FOODS,1.4030130935667742,0.5369761950111874,2.542695035460993,38,2.0,12.0,42.0,107.02,1603.05,Low,19.521154476877665,A,0.47
HOBBIES_1_195,WI_2,HOBBIES,0.3369139152891088,0.2482767307044747,11.291773049645393,7,1.0,3.0,10.0,114.13,1602.8,Low,19.524434240734667,A,0.17
HOBBIES_1_031,CA_1,HOBBIES,0.4793393293859545,0.2135919355189153,10.977678571428571,6,1.0,4.0,14.0,157.86,1602.74,Low,19.52771400459167,A,0.24
HOBBIES_1_031,TX_2,HOBBIES,0.3431254557172282,0.2221315784897117,10.97723404255319,6,1.0,3.0,10.0,113.0,1602.68,Low,19.53099376844867,A,0.17
FOODS_3_086,TX_1,FOODS,2.7566460513824973,1.5894653688847384,1.0973049645390072,40,7.0,26.0,83.0,90.75,1602.07,Low,19.534273532305672,A,0.34
HOUSEHOLD_1_234,WI_3,HOUSEHOLD,3.713960084887973,1.56540498117162,0.97,95,7.0,33.0,111.0,108.08,1601.65,Low,19.537553296162677,A,0.46
HOBBIES_1_386,CA_3,HOBBIES,0.6460483477405244,0.3457448975601911,5.738085106382978,13,2.0,7.0,19.0,111.21,1601.6,Low,19.540833060019676,A,0.22
FOODS_2_384,TX_1,FOODS,1.6083786465639,0.4587626755770873,2.0404255319148934,43,2.0,13.0,48.0,98.45,1601.22,Low,19.54411282387668,A,0.54
HOUSEHOLD_2_212,TX_3,HOUSEHOLD,1.2519241570367012,0.7348254490712417,2.6699999999999995,23,3.0,12.0,38.0,100.28,1601.05,Low,19.547392587733682,A,0.31
HOBBIES_1_083,CA_4,HOBBIES,0.1794785456148421,0.1354495192756442,16.993766233766234,8,1.0,2.0,5.0,91.5,1600.7,Low,19.550672351590688,A,0.09
HOUSEHOLD_2_155,CA_2,HOUSEHOLD,0.5330952403119356,0.2293430025451399,6.577801418439716,6,1.0,5.0,16.0,105.2,1600.6,Low,19.553952115447686,A,0.27
HOUSEHOLD_1_176,CA_2,HOUSEHOLD,0.7394019154246634,0.410340334781728,3.946412213740458,10,2.0,7.0,22.0,87.54,1600.49,Low,19.55723187930469,A,0.25
FOODS_3_110,CA_4,FOODS,0.4810178377361054,0.2431840266592652,10.412465753424655,8,1.0,4.0,14.0,150.26,1600.23,Low,19.560511643161693,A,0.24
FOODS_3_336,CA_1,FOODS,1.7029547691807017,0.9188687245516998,2.630212765957447,30,4.0,16.0,51.0,134.37,1600.05,Low,19.563791407018694,A,0.34
HOUSEHOLD_1_481,TX_1,HOUSEHOLD,0.678209603386932,0.7177701037150535,4.641434782608696,17,3.0,8.0,20.0,94.44,1600.01,Low,19.567071170875696,A,0.17
FOODS_3_646,TX_3,FOODS,1.4242349323996648,1.1543101862407903,2.590141843971632,22,5.0,15.0,43.0,110.67,1599.91,Low,19.5703509347327,A,0.24
FOODS_3_520,TX_3,FOODS,0.9046384096627572,0.5612075544780634,3.944255319148936,20,2.0,8.0,27.0,107.04,1599.61,Low,19.5736306985897,A,0.3
FOODS_3_159,CA_3,FOODS,1.5589836758869342,0.8662874510117944,2.98,25,4.0,15.0,47.0,139.37,1599.56,Low,19.576910462446705,A,0.31
HOUSEHOLD_1_359,WI_2,HOUSEHOLD,0.428727159387362,0.3104234422372193,6.816403508771932,9,1.0,4.0,13.0,87.67,1599.42,Low,19.580190226303706,A,0.21
FOODS_3_292,TX_1,FOODS,0.963869241970972,0.4693491384624568,3.505325443786982,15,2.0,9.0,29.0,101.36,1599.3,Low,19.583469990160708,A,0.32
FOODS_3_116,WI_2,FOODS,3.7576889786014864,2.731531709932975,1.1570212765957446,53,12.0,38.0,113.0,130.43,1598.76,Low,19.58674975401771,A,0.29
HOUSEHOLD_2_500,CA_3,HOUSEHOLD,0.7608069457070381,0.3082725042329318,5.84,9,1.0,6.0,23.0,133.29,1598.7,Low,19.59002951787471,A,0.38
FOODS_3_718,WI_1,FOODS,3.238362837636759,1.450139822226398,1.3295390070921986,56,6.0,29.0,97.0,129.17,1598.58,Low,19.593309281731717,A,0.46
FOODS_3_107,TX_1,FOODS,1.3482729847326502,0.7831257759256112,2.502659574468085,35,3.0,12.0,40.0,101.23,1598.57,Low,19.596589045588715,A,0.34
HOUSEHOLD_2_233,WI_1,HOUSEHOLD,0.3344362007877855,0.2021076604781343,11.884468085106382,7,1.0,3.0,10.0,119.24,1598.15,Low,19.59986880944572,A,0.17
HOBBIES_1_194,CA_1,HOBBIES,1.211391739674024,0.8722578237122467,2.73581560283688,24,4.0,12.0,36.0,99.42,1597.72,Low,19.60314857330272,A,0.24
HOUSEHOLD_1_455,CA_3,HOUSEHOLD,1.3575203428171363,1.2922379613195891,2.97,28,6.0,16.0,41.0,120.96,1597.55,Low,19.606428337159727,A,0.19
HOUSEHOLD_2_270,CA_3,HOUSEHOLD,0.8489695432843781,0.5141379327303233,5.626418439716312,14,2.0,8.0,25.0,143.3,1597.28,Low,19.609708101016725,A,0.28
FOODS_1_059,WI_2,FOODS,0.7892140879009698,0.5148964964830937,6.1984563758389255,12,2.0,8.0,24.0,146.76,1597.01,Low,19.61298786487373,A,0.26
FOODS_2_189,WI_1,FOODS,1.23832329608554,1.1964681452771329,2.5,35,5.0,14.0,37.0,92.87,1596.88,Low,19.616267628730732,A,0.21
HOUSEHOLD_1_166,CA_3,HOUSEHOLD,0.7857768718227995,0.4002992911481545,4.921418439716311,16,2.0,8.0,24.0,116.01,1596.73,Low,19.619547392587734,A,0.26
HOBBIES_1_364,TX_3,HOBBIES,0.27100739390644,0.1788614415116551,12.49741134751773,7,1.0,3.0,8.0,101.61,1596.54,Low,19.622827156444735,A,0.14
FOODS_1_018,TX_3,FOODS,3.1801878740313603,2.383467478638921,0.9660283687943264,86,10.0,32.0,95.0,92.16,1595.98,Low,19.62610692030174,A,0.29
FOODS_3_769,CA_1,FOODS,3.099316656775057,1.9947128423986624,1.224270462633452,25,9.0,31.0,93.0,113.83,1595.92,Low,19.62938668415874,A,0.31
FOODS_2_385,WI_2,FOODS,1.3422333656175336,1.0204800238364111,2.53875,31,4.0,13.0,40.0,102.23,1595.89,Low,19.632666448015744,A,0.27
FOODS_3_229,WI_2,FOODS,0.846024172067337,0.7477613381844966,3.642992125984252,18,3.0,9.0,25.0,92.46,1595.63,Low,19.635946211872746,A,0.21
HOUSEHOLD_1_228,WI_3,HOUSEHOLD,0.377738198136282,0.2370379509001444,9.365744680851066,7,1.0,4.0,11.0,106.13,1595.3,Low,19.639225975729747,A,0.19
FOODS_3_032,TX_2,FOODS,1.3578818139842748,0.7793724522712404,2.98,22,3.0,13.0,41.0,121.39,1595.29,Low,19.64250573958675,A,0.34
HOUSEHOLD_1_418,TX_3,HOUSEHOLD,3.699655108570043,3.0950999851888232,0.9711737089201876,54,13.0,39.0,111.0,107.79,1595.15,Low,19.64578550344375,A,0.26
HOUSEHOLD_1_351,TX_1,HOUSEHOLD,4.418051969580039,2.971573811650809,0.9711737089201876,126,13.0,44.0,133.0,128.72,1595.15,Low,19.649065267300756,A,0.32
HOBBIES_1_384,WI_1,HOBBIES,0.3227525355222676,0.2072864991644512,11.237425742574258,7,1.0,3.0,10.0,108.81,1595.09,Low,19.652345031157754,A,0.16
HOBBIES_1_374,CA_4,HOBBIES,0.2097127727481866,0.1450248504821649,17.48,4,1.0,2.0,6.0,109.97,1595.05,Low,19.65562479501476,A,0.1
HOBBIES_1_374,TX_3,HOBBIES,0.2619620101197014,0.1890246531541108,17.48,3,1.0,3.0,8.0,137.37,1595.05,Low,19.65890455887176,A,0.13
FOODS_1_080,CA_2,FOODS,0.7120592940025081,0.2986520619590955,7.490622710622712,7,1.0,6.0,21.0,160.01,1594.88,Low,19.662184322728763,A,0.36
HOBBIES_1_306,CA_4,HOBBIES,0.2191317844336454,0.179386522328007,13.98,5,1.0,3.0,7.0,91.9,1594.59,Low,19.665464086585764,A,0.11
HOBBIES_1_042,CA_1,HOBBIES,0.5870251968054321,0.3432698253796832,7.643617886178863,8,1.0,5.0,18.0,134.61,1594.24,Low,19.66874385044277,A,0.29
FOODS_3_199,CA_3,FOODS,1.9045031213021728,0.9410126544462508,2.426468401486989,36,4.0,17.0,57.0,138.64,1594.19,Low,19.67202361429977,A,0.38
HOUSEHOLD_1_399,TX_1,HOUSEHOLD,3.242952505504529,1.586466384485738,1.0331640625,93,7.0,30.0,97.0,100.52,1594.13,Low,19.675303378156773,A,0.41
FOODS_1_178,WI_1,FOODS,0.5282920268215958,0.3501872719724591,9.280496453900708,8,2.0,6.0,16.0,147.08,1594.06,Low,19.678583142013775,A,0.18
HOUSEHOLD_2_467,CA_1,HOUSEHOLD,0.7751835853473674,0.4508199600269469,3.97,11,2.0,7.0,23.0,92.32,1593.96,Low,19.68186290587078,A,0.26
FOODS_1_180,TX_2,FOODS,0.564815100212455,0.3949401104339063,9.606808510638295,5,2.0,6.0,17.0,162.78,1593.86,Low,19.685142669727778,A,0.19
FOODS_2_139,TX_1,FOODS,1.266983146883238,1.1075818770998118,2.97677304964539,22,5.0,14.0,38.0,113.15,1593.57,Low,19.688422433584783,A,0.21
FOODS_3_797,CA_2,FOODS,1.0573293113847182,0.4087439593724493,4.05380073800738,14,2.0,9.0,32.0,128.59,1593.46,Low,19.691702197441785,A,0.35
FOODS_3_250,TX_1,FOODS,0.8955563122040684,0.6774190747009178,3.905461254612545,19,3.0,9.0,27.0,104.93,1593.2,Low,19.694981961298787,A,0.22
FOODS_2_171,TX_2,FOODS,1.2601163184846262,0.6430784477350342,2.6860638297872343,26,3.0,12.0,38.0,101.54,1593.17,Low,19.69826172515579,A,0.32
FOODS_2_194,WI_1,FOODS,0.5418364210308046,0.227652567729817,6.909583333333333,12,1.0,5.0,16.0,112.32,1592.84,Low,19.70154148901279,A,0.27
HOUSEHOLD_1_489,TX_3,HOUSEHOLD,0.2928790376566095,0.3070704757869809,9.97,7,1.0,3.0,9.0,87.6,1592.08,Low,19.704821252869795,A,0.15
FOODS_3_406,WI_1,FOODS,5.060955295650686,2.593272649528469,0.8178014184397163,64,11.0,46.0,152.0,124.17,1591.99,Low,19.708101016726793,A,0.42
FOODS_3_501,WI_2,FOODS,5.658264366852809,3.145418512072051,0.8176595744680851,64,14.0,54.0,170.0,138.8,1591.71,Low,19.7113807805838,A,0.38
FOODS_2_141,CA_4,FOODS,0.5793236529977048,0.3995742388600383,7.083936170212766,8,2.0,6.0,17.0,123.12,1591.16,Low,19.7146605444408,A,0.19
FOODS_3_307,CA_4,FOODS,0.9726913971494656,0.8563882178812056,3.98,23,4.0,11.0,29.0,116.14,1591.05,Low,19.717940308297802,A,0.19
HOUSEHOLD_1_516,CA_2,HOUSEHOLD,1.6597820745732792,0.9319777575864802,1.965531914893617,51,4.0,16.0,50.0,97.87,1590.8,Low,19.721220072154804,A,0.33
FOODS_3_125,CA_1,FOODS,0.9779954618753692,0.5078925669097961,4.98,14,2.0,9.0,29.0,146.11,1590.49,Low,19.72449983601181,A,0.33
FOODS_1_172,WI_3,FOODS,1.7695307958604485,1.0879893359846105,1.8780141843971632,58,5.0,17.0,53.0,99.7,1590.3,Low,19.727779599868807,A,0.29
HOUSEHOLD_2_370,CA_3,HOUSEHOLD,0.7484602559249526,0.3646510139601195,6.099432624113475,10,2.0,7.0,22.0,136.96,1590.21,Low,19.731059363725812,A,0.25
HOUSEHOLD_2_507,TX_1,HOUSEHOLD,0.4660784058689738,0.2792197096070742,6.97,10,1.0,4.0,14.0,97.46,1590.03,Low,19.734339127582814,A,0.23
FOODS_3_356,TX_2,FOODS,1.3021495537808,0.7254117939301838,2.9948936170212765,16,3.0,12.0,39.0,116.99,1590.02,Low,19.73761889143982,A,0.33
FOODS_3_347,WI_3,FOODS,1.61742024743334,1.389981539906551,2.178049645390071,36,6.0,17.0,49.0,105.68,1589.98,Low,19.740898655296817,A,0.23
HOUSEHOLD_1_510,CA_1,HOUSEHOLD,0.7143734051483875,0.423911731689582,4.949739130434783,22,2.0,7.0,21.0,106.08,1589.86,Low,19.744178419153823,A,0.24
FOODS_1_038,WI_1,FOODS,0.5527232413730662,0.2614707264183669,9.195531914893616,9,1.0,5.0,17.0,152.48,1589.86,Low,19.747458183010824,A,0.28
FOODS_3_385,WI_1,FOODS,1.1399320464714275,0.4597799399526176,2.98,19,2.0,10.0,34.0,101.91,1589.72,Low,19.750737946867826,A,0.38
FOODS_3_820,CA_1,FOODS,1.6580513682640627,0.8884717086450429,1.966914893617021,31,4.0,16.0,50.0,97.84,1589.69,Low,19.754017710724828,A,0.33
HOUSEHOLD_2_388,CA_4,HOUSEHOLD,0.4209447655892422,0.2680094483313169,6.965212765957447,10,1.0,4.0,13.0,87.96,1588.94,Low,19.75729747458183,A,0.21
HOBBIES_1_420,WI_3,HOBBIES,0.5823707983105919,0.3334197129845356,5.712446808510639,16,1.0,5.0,17.0,99.8,1588.6,Low,19.76057723843883,A,0.29
HOUSEHOLD_2_511,CA_1,HOUSEHOLD,1.4666921646379756,0.8018195772736086,2.838191489361702,23,3.0,13.0,44.0,124.88,1588.44,Low,19.763857002295833,A,0.37
HOUSEHOLD_1_175,TX_2,HOUSEHOLD,0.6581400538508938,0.2869935356778687,4.786428571428572,10,1.0,6.0,20.0,94.5,1588.22,Low,19.767136766152838,A,0.33
HOBBIES_1_021,TX_2,HOBBIES,0.3589119230600034,0.5172256561126148,11.80981884057971,7,2.0,5.0,11.0,127.16,1588.11,Low,19.77041653000984,A,0.12
FOODS_1_003,WI_1,FOODS,1.0689666110888538,0.7909651207753814,2.976808510638297,19,3.0,10.0,32.0,95.46,1588.01,Low,19.77369629386684,A,0.27
HOBBIES_1_387,CA_3,HOBBIES,3.1499101311185287,2.490935403995359,1.0194904458598726,64,11.0,33.0,94.0,96.34,1587.69,Low,19.776976057723843,A,0.26
HOUSEHOLD_1_090,TX_1,HOUSEHOLD,1.3264533406521095,1.119962151720627,2.8992523364485985,30,5.0,14.0,40.0,115.37,1587.34,Low,19.780255821580848,A,0.22
HOBBIES_1_064,WI_2,HOBBIES,0.2883817803541566,0.2197190132829092,13.043297872340426,5,1.0,3.0,9.0,112.84,1586.93,Low,19.783535585437846,A,0.14
HOUSEHOLD_1_249,WI_2,HOUSEHOLD,0.4286030033528175,0.2631549557073865,7.97,12,1.0,4.0,13.0,102.48,1586.75,Low,19.78681534929485,A,0.21
FOODS_3_236,TX_3,FOODS,1.3494067753348304,0.8374086187531615,2.502817679558011,33,4.0,13.0,40.0,101.32,1586.65,Low,19.790095113151853,A,0.27
HOUSEHOLD_1_174,CA_2,HOUSEHOLD,0.5955272291972732,0.3674796725583122,5.79574297188755,9,2.0,6.0,18.0,103.55,1586.58,Low,19.793374877008855,A,0.2
HOUSEHOLD_2_465,TX_1,HOUSEHOLD,0.503532935035525,0.2594741321948292,7.243723404255319,9,1.0,5.0,15.0,109.42,1586.38,Low,19.796654640865857,A,0.25
FOODS_1_161,CA_3,FOODS,5.18864559720546,2.411599964980496,0.9813475177304964,93,10.0,46.0,156.0,152.76,1586.28,Low,19.799934404722862,A,0.47
HOBBIES_1_405,WI_3,HOBBIES,0.2989982950021071,0.1845634819322209,12.166028368794327,5,1.0,3.0,9.0,109.13,1585.93,Low,19.803214168579863,A,0.15
HOUSEHOLD_1_008,CA_4,HOUSEHOLD,0.5995808073479395,0.6179536757667774,5.430942028985507,8,3.0,7.0,18.0,97.69,1585.84,Low,19.806493932436865,A,0.15
FOODS_3_034,TX_2,FOODS,1.4680490714236143,1.2051906998546862,2.5064864864864864,26,5.0,15.0,44.0,110.39,1585.77,Low,19.809773696293867,A,0.24
FOODS_3_233,TX_3,FOODS,1.3755583948088068,1.3699277575614262,2.506,26,6.0,16.0,41.0,103.41,1585.46,Low,19.81305346015087,A,0.2
HOBBIES_1_105,TX_3,HOBBIES,0.4907375771597818,0.3414709601341335,6.756595744680851,9,1.0,4.0,15.0,99.47,1585.39,Low,19.81633322400787,A,0.25
FOODS_2_253,CA_3,FOODS,0.5968305654963568,0.0676725010983167,7.818202247191012,5,0.0,4.0,18.0,139.98,1585.36,Low,19.819612987864872,A,0.6
HOUSEHOLD_1_479,TX_2,HOUSEHOLD,0.4410149302750902,0.233894816666652,7.382352941176471,10,1.0,4.0,13.0,97.67,1585.03,Low,19.822892751721877,A,0.22
HOUSEHOLD_1_019,TX_2,HOUSEHOLD,4.052493935094253,3.056162042208653,0.9711737089201876,76,13.0,41.0,122.0,118.07,1584.73,Low,19.826172515578875,A,0.29
HOUSEHOLD_1_304,CA_2,HOUSEHOLD,1.7636175145048152,1.560385229112065,2.108620689655172,35,7.0,19.0,53.0,111.56,1584.57,Low,19.82945227943588,A,0.22
FOODS_3_450,CA_2,FOODS,1.1919569467892317,0.3960820054530338,3.038723404255319,30,2.0,10.0,36.0,108.66,1584.48,Low,19.832732043292882,A,0.4
FOODS_3_489,CA_3,FOODS,2.00901573447685,1.2927504726996653,1.98,57,6.0,20.0,60.0,119.34,1584.38,Low,19.836011807149887,A,0.29
HOBBIES_1_342,CA_3,HOBBIES,0.4394337712465376,0.1913585940846871,20.25242718446602,3,1.0,4.0,13.0,266.99,1584.03,Low,19.839291571006886,A,0.22
HOUSEHOLD_2_506,CA_3,HOUSEHOLD,0.6626354144953234,0.4308879029385676,6.819293478260869,7,2.0,7.0,20.0,135.56,1583.94,Low,19.84257133486389,A,0.22
HOUSEHOLD_2_160,CA_1,HOUSEHOLD,0.8646992396726931,0.352209149030579,3.943357933579336,22,2.0,8.0,26.0,102.29,1583.26,Low,19.845851098720892,A,0.29
FOODS_2_049,CA_3,FOODS,1.4000553595959506,0.7115040580389382,2.5629432624113475,22,3.0,13.0,42.0,107.65,1583.11,Low,19.849130862577894,A,0.35
HOUSEHOLD_1_103,CA_4,HOUSEHOLD,0.5184215536550725,0.4393813267631417,4.9568260869565215,14,2.0,6.0,16.0,77.09,1583.09,Low,19.852410626434896,A,0.17
HOUSEHOLD_1_481,WI_1,HOUSEHOLD,0.6177893824206364,0.4563545203925868,4.9568260869565215,14,2.0,6.0,19.0,91.87,1583.09,Low,19.8556903902919,A,0.21
FOODS_3_148,CA_1,FOODS,3.4098990187853926,1.8025940839250725,1.0493262411347517,62,8.0,32.0,102.0,107.34,1583.08,Low,19.8589701541489,A,0.38
FOODS_3_590,TX_1,FOODS,1.5667395490652682,1.6836976075937584,2.602269503546099,30,7.0,18.0,47.0,122.31,1583.05,Low,19.862249918005904,A,0.2
FOODS_1_201,CA_2,FOODS,1.6874043193898312,1.269437233566363,2.167730496453901,30,6.0,18.0,51.0,109.74,1582.44,Low,19.865529681862906,A,0.24
HOUSEHOLD_2_043,CA_3,HOUSEHOLD,0.8212831010929806,0.2790415518917774,4.816808510638298,18,1.0,7.0,25.0,118.68,1582.32,Low,19.868809445719908,A,0.41
FOODS_3_559,WI_1,FOODS,1.093775324802587,0.4597763849845148,2.8895744680851063,27,2.0,10.0,33.0,94.82,1582.04,Low,19.87208920957691,A,0.36
FOODS_3_787,WI_2,FOODS,1.7125093819386146,1.3622764193657415,2.2417777777777776,29,6.0,18.0,51.0,115.17,1581.95,Low,19.87536897343391,A,0.24
FOODS_2_311,CA_4,FOODS,1.2908006146685362,0.821588345808937,2.9359574468085103,31,4.0,13.0,39.0,113.69,1581.92,Low,19.878648737290916,A,0.26
FOODS_1_219,CA_4,FOODS,1.5533834322482478,0.8132575046802274,2.1668439716312053,30,4.0,15.0,47.0,100.98,1581.8,Low,19.881928501147918,A,0.31
FOODS_2_122,TX_2,FOODS,0.7968610382653922,0.46232433639036,4.814454545454545,18,2.0,8.0,24.0,115.09,1581.55,Low,19.88520826500492,A,0.27
HOBBIES_1_204,TX_3,HOBBIES,0.2673474339285659,0.2526278661025722,9.90390243902439,7,1.0,3.0,8.0,79.43,1581.53,Low,19.88848802886192,A,0.13
HOUSEHOLD_1_536,CA_1,HOUSEHOLD,0.9958300319476596,0.8069110537139071,2.964552845528455,19,4.0,11.0,30.0,88.57,1581.47,Low,19.891767792718923,A,0.2
FOODS_1_201,WI_1,FOODS,1.7141945082868504,0.8379756220279716,2.1659574468085108,28,4.0,16.0,51.0,111.39,1581.15,Low,19.895047556575925,A,0.34
HOUSEHOLD_1_094,TX_1,HOUSEHOLD,1.0102015152245822,0.522150477194438,3.6097816593886463,18,2.0,9.0,30.0,109.4,1581.08,Low,19.89832732043293,A,0.34
FOODS_3_661,WI_3,FOODS,1.2498933024158905,1.3815295913154404,3.28,33,6.0,15.0,37.0,122.99,1580.3,Low,19.90160708428993,A,0.18
FOODS_1_080,TX_3,FOODS,0.6496579136332497,0.3387546426346715,7.476170212765958,11,1.0,6.0,19.0,145.71,1579.83,Low,19.904886848146933,A,0.32
HOUSEHOLD_2_297,CA_2,HOUSEHOLD,0.537181790809374,0.2162782155997044,6.057624113475177,15,1.0,5.0,16.0,97.62,1579.31,Low,19.908166612003935,A,0.27
FOODS_2_152,CA_4,FOODS,1.486191145753785,0.6776685403159693,2.387163120567376,29,3.0,13.0,45.0,106.43,1579.26,Low,19.91144637586094,A,0.37
FOODS_3_356,CA_3,FOODS,1.6449448804627116,0.6930605500601404,2.994822695035461,13,3.0,15.0,49.0,147.79,1578.94,Low,19.91472613971794,A,0.41
HOBBIES_1_075,CA_3,HOBBIES,0.6918382333826718,0.3443712551827697,7.0281560283687945,16,1.0,6.0,21.0,145.87,1578.63,Low,19.918005903574944,A,0.35
HOBBIES_1_094,CA_3,HOBBIES,0.5196894407118128,0.1702231922175368,12.97,4,1.0,5.0,16.0,202.21,1578.02,Low,19.921285667431945,A,0.26
HOUSEHOLD_1_291,WI_1,HOUSEHOLD,0.7159925583678685,0.6438205125053089,3.746548672566372,15,3.0,8.0,21.0,80.48,1577.87,Low,19.924565431288947,A,0.18
HOUSEHOLD_1_510,CA_2,HOUSEHOLD,0.7141132562008683,0.666862370340245,4.938913043478261,14,3.0,8.0,21.0,105.81,1577.37,Low,19.92784519514595,A,0.18
FOODS_1_187,TX_2,FOODS,0.5894717976095607,0.3245477468996766,9.182056737588653,8,1.0,5.0,18.0,162.38,1577.15,Low,19.93112495900295,A,0.29
