item_id,store_id,cat_id,avg_daily_demand,std_demand,avg_price,total_sales,safety_stock,reorder_point,order_quantity,monthly_revenue
FOODS_2_253,WI_1,FOODS,0.35970290930668397,0.05607639907173009,7.7625,4,0.0,3.0,11.0,83.77
FOODS_2_253,WI_2,FOODS,0.3779890969193812,0.05801031019182696,7.819999999999999,0,0.0,3.0,11.0,88.68
FOODS_2_253,WI_3,FOODS,0.423256114248414,0.213355269956977,7.808205128205129,3,1.0,4.0,13.0,99.15
FOODS_2_254,CA_1,FOODS,0.5090658927774109,0.12610140594183053,6.360178571428572,1,1.0,5.0,15.0,97.13
FOODS_2_254,CA_2,FOODS,0.3931662273429103,0.0703491858733369,6.312,0,0.0,3.0,12.0,74.45
FOODS_2_254,CA_3,FOODS,0.6097447300031644,0.06672704649162671,5.7254260089686095,0,0.0,4.0,18.0,104.73
FOODS_2_254,CA_4,FOODS,0.3165996399584506,0.05575051309043929,6.355892857142857,0,0.0,2.0,9.0,60.37
FOODS_2_254,TX_1,FOODS,0.3682976355806929,0.05417759289063401,6.233214285714285,0,0.0,3.0,11.0,68.87
FOODS_2_254,TX_2,FOODS,0.42548228984257275,0.12512063550921523,6.215333333333334,2,1.0,4.0,13.0,79.34
FOODS_2_254,TX_3,FOODS,0.37597257524818617,0.06109406268537114,6.276696428571428,0,0.0,3.0,11.0,70.8
FOODS_2_254,WI_1,FOODS,0.4842244623075416,0.22309784613177727,6.355549450549451,2,1.0,4.0,15.0,92.33
FOODS_2_254,WI_2,FOODS,0.5284361596372416,0.28783965833741054,6.368502415458937,6,1.0,5.0,16.0,100.96
FOODS_2_254,WI_3,FOODS,0.3859273281739721,0.13018827140486458,6.358933333333332,3,1.0,4.0,12.0,73.62
FOODS_2_255,CA_1,FOODS,1.0464002356304027,0.4584659009157404,2.6621276595744683,15,2.0,9.0,31.0,83.57
FOODS_2_255,CA_2,FOODS,0.473274694868179,0.08755711879792645,2.68,0,0.0,3.0,14.0,38.05
FOODS_2_255,CA_3,FOODS,1.9296901169622795,1.2530796796157693,2.5467615658362988,36,5.0,19.0,58.0,147.43
FOODS_2_255,CA_4,FOODS,0.6385629225966747,0.2955548581254267,2.68,6,1.0,5.0,19.0,51.34
FOODS_2_255,TX_1,FOODS,0.7426769417015734,0.3319576694789918,1.983854545454545,12,1.0,6.0,22.0,44.2
FOODS_2_255,TX_2,FOODS,0.733826061154321,0.2807426212031685,1.9875886524822692,23,1.0,6.0,22.0,43.76
FOODS_2_255,TX_3,FOODS,2.5145269612512147,2.5827766746479126,1.990744680851064,52,11.0,29.0,75.0,150.17
FOODS_2_255,WI_1,FOODS,0.7464246846259481,0.3659317118572466,2.56192513368984,12,2.0,7.0,22.0,57.37
FOODS_2_255,WI_2,FOODS,2.232949670342589,3.488306213095054,2.561666666666667,44,15.0,31.0,67.0,171.6
FOODS_2_255,WI_3,FOODS,0.7963147248599808,0.46572797540197103,2.5617021276595744,15,2.0,8.0,24.0,61.2
FOODS_2_256,CA_1,FOODS,0.5016763305606943,0.07801830357542108,5.7115841584158416,0,0.0,4.0,15.0,85.96
FOODS_2_256,CA_2,FOODS,0.43428927746813983,0.11236388538500955,6.36,2,0.0,3.0,13.0,82.86
FOODS_2_256,CA_3,FOODS,0.6481582266511008,0.16313010864433813,5.715247524752475,2,1.0,6.0,19.0,111.13
FOODS_2_256,CA_4,FOODS,0.331197796873008,0.06057788287629896,6.36,0,0.0,2.0,10.0,63.19
FOODS_2_256,TX_1,FOODS,0.4061752972676013,0.205660275784717,5.722574257425743,1,1.0,4.0,12.0,69.73
FOODS_2_256,TX_2,FOODS,0.36589395483546583,0.04590931994689275,5.726766169154229,0,0.0,3.0,11.0,62.86
FOODS_2_256,TX_3,FOODS,0.37797429989178943,0.06237067749110641,5.726766169154229,0,0.0,3.0,11.0,64.94
FOODS_2_256,WI_1,FOODS,0.6015489534600534,0.30855787038108423,6.153958333333333,10,1.0,5.0,18.0,111.06
FOODS_2_256,WI_2,FOODS,2.9078061388522074,1.9004166917384193,6.081764705882354,69,8.0,28.0,87.0,530.54
FOODS_2_256,WI_3,FOODS,1.4130929160375076,1.1015864450993675,6.0779729729729715,34,5.0,15.0,42.0,257.66
FOODS_2_257,CA_1,FOODS,1.5711600668716126,0.5168183510872537,1.0,13,2.0,13.0,47.0,47.13
FOODS_2_257,CA_2,FOODS,1.014407993439612,0.1775755398391894,1.0,0,1.0,8.0,30.0,30.43
FOODS_2_257,CA_3,FOODS,2.3855115452297797,0.8361520333698846,1.0,36,4.0,21.0,72.0,71.57
FOODS_2_257,CA_4,FOODS,1.1975657183039523,0.6013708553748366,1.0,6,3.0,11.0,36.0,35.93
FOODS_2_257,TX_1,FOODS,1.1345663384029847,0.43679987716010743,1.0,4,2.0,10.0,34.0,34.04
FOODS_2_257,TX_2,FOODS,1.2629910568552327,0.4485866897213486,0.9947916666666666,9,2.0,11.0,38.0,37.69
FOODS_2_257,TX_3,FOODS,1.1940188425661546,0.3780111917510345,1.0,11,2.0,10.0,36.0,35.82
FOODS_2_257,WI_1,FOODS,1.8966518369683387,1.0166972959173883,1.0,25,4.0,17.0,57.0,56.9
FOODS_2_257,WI_2,FOODS,1.673840965446653,0.7674028086109744,1.0,36,3.0,15.0,50.0,50.22
FOODS_2_257,WI_3,FOODS,3.121474872650358,1.7170441868466575,1.0,61,7.0,29.0,94.0,93.64
FOODS_2_258,CA_1,FOODS,1.298045668874386,0.7761807587939863,3.020106382978724,20,3.0,12.0,39.0,117.61
FOODS_2_258,CA_2,FOODS,0.5608580090896291,0.24906287197199437,3.1396428571428574,5,1.0,5.0,17.0,52.83
FOODS_2_258,CA_3,FOODS,0.901962321326689,0.376722799671366,3.0088297872340424,10,2.0,8.0,27.0,81.42
FOODS_2_258,CA_4,FOODS,0.6839259041739338,0.38245685915728056,3.019219858156029,10,2.0,7.0,21.0,61.95
FOODS_2_258,TX_1,FOODS,0.436562438823954,0.11122775636393681,2.816276595744681,3,0.0,3.0,13.0,36.88
FOODS_2_258,TX_2,FOODS,0.5012412700053809,0.3370949565827047,2.8240780141843973,3,1.0,5.0,15.0,42.47
FOODS_2_258,TX_3,FOODS,0.7070420006472807,0.29745996076145914,2.8244483985765125,11,1.0,6.0,21.0,59.91
FOODS_2_258,WI_1,FOODS,0.4560277112668449,0.14072203975349493,2.914375,3,1.0,4.0,14.0,39.87
FOODS_2_258,WI_2,FOODS,0.5477852108151242,0.17329318228302656,2.922396313364055,3,1.0,5.0,16.0,48.03
FOODS_2_258,WI_3,FOODS,0.8191621753367163,0.5107296561189947,2.934964539007092,11,2.0,8.0,25.0,72.13
FOODS_2_259,CA_1,FOODS,0.5847768013972938,0.12619899353431194,3.6626666666666674,1,1.0,5.0,18.0,64.26
FOODS_2_259,CA_2,FOODS,0.4842422570201883,0.08459092934236465,3.6312280701754394,0,0.0,3.0,15.0,52.75
FOODS_2_259,CA_3,FOODS,0.8615714938577848,0.33200010335480395,3.6455688622754487,5,1.0,7.0,26.0,94.23
FOODS_2_259,CA_4,FOODS,0.4257211805743146,0.12818966582071087,3.6566265060240974,3,1.0,4.0,13.0,46.7
FOODS_2_259,TX_1,FOODS,0.5835957533797926,0.3519192555587023,3.311818181818182,8,2.0,6.0,18.0,57.98
FOODS_2_259,TX_2,FOODS,0.5260443291037867,0.14780384957515644,3.3151807228915664,3,1.0,5.0,16.0,52.32
FOODS_2_259,TX_3,FOODS,0.49195358028963454,0.06867568373081723,3.14,0,0.0,3.0,15.0,46.34
FOODS_2_259,WI_1,FOODS,0.4509215411432539,0.08616427207566522,3.67,1,0.0,3.0,14.0,49.65
FOODS_2_259,WI_2,FOODS,0.4547418920729722,0.09675940908869578,3.6416666666666666,1,0.0,3.0,14.0,49.68
FOODS_2_259,WI_3,FOODS,0.49485308951334356,0.11592618034196102,3.6463030303030304,1,1.0,4.0,15.0,54.13
FOODS_2_260,CA_1,FOODS,0.6050618420550342,0.20321331382374883,2.817132075471698,3,1.0,5.0,18.0,51.14
FOODS_2_260,CA_2,FOODS,0.5036593871055626,0.16796257161633235,2.555272727272727,6,1.0,5.0,15.0,38.61
FOODS_2_260,CA_3,FOODS,0.9264260919634416,0.2652193192667552,2.7243283582089552,6,1.0,7.0,28.0,75.72
FOODS_2_260,CA_4,FOODS,0.4626833804823658,0.27281925765616327,2.8383520599250938,4,1.0,4.0,14.0,39.4
FOODS_2_260,TX_1,FOODS,0.5419380073892613,0.26375728602186516,2.6532830188679246,3,1.0,5.0,16.0,43.14
FOODS_2_260,TX_2,FOODS,0.5229498621924259,0.25127807752986087,2.659811320754717,3,1.0,5.0,16.0,41.73
FOODS_2_260,TX_3,FOODS,0.6777653331638948,0.5426251971616272,2.6245528455284552,9,2.0,7.0,20.0,53.36
FOODS_2_260,WI_1,FOODS,0.7459877584647254,0.4134988155068473,2.7603125,12,2.0,7.0,22.0,61.77
FOODS_2_260,WI_2,FOODS,0.7281244396239678,0.3667034800424271,2.7804830917874392,8,2.0,7.0,22.0,60.74
FOODS_2_260,WI_3,FOODS,0.6869732002715,0.43578284409664797,2.784141791044776,8,2.0,7.0,21.0,57.38
FOODS_2_261,CA_1,FOODS,0.5408256343266371,0.18433897557286522,9.995634517766495,4,1.0,5.0,16.0,162.18
FOODS_2_261,CA_2,FOODS,0.39436979459268207,0.10975991664306796,10.0,3,0.0,3.0,12.0,118.31
FOODS_2_261,CA_3,FOODS,0.6330319475621486,0.25870574502000193,9.995454545454544,5,1.0,5.0,19.0,189.82
FOODS_2_261,CA_4,FOODS,0.3006657264049766,0.08970124290726848,9.995555555555557,2,0.0,2.0,9.0,90.16
FOODS_2_261,TX_1,FOODS,0.31817572542561245,0.06465915927261695,9.88,0,0.0,2.0,10.0,94.31
FOODS_2_261,TX_2,FOODS,0.3376708269017371,0.0922912886805291,9.88,1,0.0,2.0,10.0,100.09
FOODS_2_261,TX_3,FOODS,0.3581127966467675,0.16334242456989412,9.88,3,1.0,4.0,11.0,106.14
FOODS_2_261,WI_1,FOODS,0.3920218023418199,0.18329427205126556,9.996230366492146,3,1.0,4.0,12.0,117.56
FOODS_2_261,WI_2,FOODS,0.476718759058797,0.2022451322787261,9.9941935483871,5,1.0,4.0,14.0,142.93
FOODS_2_261,WI_3,FOODS,0.5215698353503835,0.2570802161102097,9.980709219858156,6,1.0,5.0,16.0,156.17
FOODS_2_262,CA_1,FOODS,0.9688305998055378,0.3920460604644811,1.999787234042553,16,2.0,9.0,29.0,58.12
FOODS_2_262,CA_2,FOODS,0.5810957241950407,0.15638671828889422,2.0094736842105263,7,1.0,5.0,17.0,35.03
FOODS_2_262,CA_3,FOODS,1.0617089296178057,0.3672981528997117,1.96677304964539,6,2.0,9.0,32.0,62.64
FOODS_2_262,CA_4,FOODS,1.2648144630950415,0.6096376157517945,2.000921985815603,41,3.0,12.0,38.0,75.92
FOODS_2_262,TX_1,FOODS,1.0971927955973648,0.4661124735929403,1.92645390070922,15,2.0,10.0,33.0,63.41
FOODS_2_262,TX_2,FOODS,0.7756999695752983,0.3175529368351351,1.925531914893617,3,1.0,6.0,23.0,44.81
FOODS_2_262,TX_3,FOODS,1.1021458851525834,1.071927039865119,1.90709219858156,9,5.0,13.0,33.0,63.06
FOODS_2_262,WI_1,FOODS,1.0553444524978102,0.8666338516277129,2.013821989528796,17,4.0,11.0,32.0,63.76
FOODS_2_262,WI_2,FOODS,1.4938670470332982,1.0149393168525271,2.0085714285714285,26,4.0,14.0,45.0,90.02
FOODS_2_262,WI_3,FOODS,1.111109115006006,0.39881540316821457,2.001028368794326,18,2.0,10.0,33.0,66.7
FOODS_2_263,CA_1,FOODS,0.7901778329629678,0.3271209770606656,5.930645161290323,13,1.0,7.0,24.0,140.59
FOODS_2_263,CA_2,FOODS,0.39826790603364176,0.057387944519352016,7.982258064516129,0,0.0,3.0,12.0,95.37
FOODS_2_263,CA_3,FOODS,1.2029358366285383,0.6708824931370382,5.695949820788531,19,3.0,11.0,36.0,205.56
FOODS_2_263,CA_4,FOODS,0.4844014884408272,0.20133007998093821,5.934587813620072,10,1.0,4.0,15.0,86.24
FOODS_2_263,TX_1,FOODS,0.3669498988852874,0.05579263789308253,5.780394265232975,0,0.0,3.0,11.0,63.63
FOODS_2_263,TX_2,FOODS,0.5072426341212022,0.25165713934810796,5.774372759856631,7,1.0,5.0,15.0,87.87
FOODS_2_263,TX_3,FOODS,0.4196980075624288,0.19058368982238963,5.777168458781362,3,1.0,4.0,13.0,72.74
FOODS_2_263,WI_1,FOODS,0.547067517743106,0.28137778162177246,6.132187500000001,4,1.0,5.0,16.0,100.64
FOODS_2_263,WI_2,FOODS,0.40410432202347696,0.19706958443337597,5.799907407407408,2,1.0,4.0,12.0,70.31
FOODS_2_263,WI_3,FOODS,0.5700470258142879,0.3143708650244484,5.909641577060932,5,1.0,5.0,17.0,101.06
FOODS_2_264,CA_1,FOODS,0.6776064086065766,0.3690947369428953,3.759787234042553,5,2.0,7.0,20.0,76.43
FOODS_2_264,CA_2,FOODS,0.45706848162090036,0.08073482167900257,3.9700000000000006,1,0.0,3.0,14.0,54.44
FOODS_2_264,CA_3,FOODS,0.8634768852621822,0.3918754948044732,3.7360147601476017,10,2.0,8.0,26.0,96.78
FOODS_2_264,CA_4,FOODS,0.6031692389823836,0.3380216513535824,3.764361702127659,3,1.0,5.0,18.0,68.12
FOODS_2_264,TX_1,FOODS,0.4686258426186125,0.1826323555042864,3.7383985765124557,3,1.0,4.0,14.0,52.56
FOODS_2_264,TX_2,FOODS,0.5652629662295897,0.29317986811593555,3.7663829787234047,4,1.0,5.0,17.0,63.87
FOODS_2_264,TX_3,FOODS,0.4326922913914838,0.07153803899691917,3.7547163120567375,0,0.0,3.0,13.0,48.74
FOODS_2_264,WI_1,FOODS,0.5271876336821006,0.2325653197977904,3.91390625,5,1.0,5.0,16.0,61.9
FOODS_2_264,WI_2,FOODS,0.6385520681666226,0.2889498964116684,3.8652314814814814,7,1.0,5.0,19.0,74.04
FOODS_2_264,WI_3,FOODS,0.5483919406066072,0.4844268816084367,3.7598581560283693,5,2.0,6.0,16.0,61.86
FOODS_2_265,CA_1,FOODS,0.6448880452328382,0.16337956653822053,3.63378947368421,4,1.0,6.0,19.0,70.3
FOODS_2_265,CA_2,FOODS,0.5939683201636521,0.4671714825789525,3.6914285714285713,8,2.0,6.0,18.0,65.78
FOODS_2_265,CA_3,FOODS,0.8376198249268249,0.24015975870273845,3.605473684210526,6,1.0,7.0,25.0,90.6
FOODS_2_265,CA_4,FOODS,0.6131715574617783,0.24374636477499276,3.634736842105264,9,1.0,5.0,18.0,66.86
FOODS_2_265,TX_1,FOODS,0.43362776115001817,0.0838820526542969,3.5613684210526317,0,0.0,3.0,13.0,46.33
FOODS_2_265,TX_2,FOODS,0.5002208635389334,0.1258172680585189,3.5886315789473686,1,1.0,5.0,15.0,53.85
FOODS_2_265,TX_3,FOODS,0.4393350385239788,0.0660692048775014,3.660909090909091,0,0.0,3.0,13.0,48.25
FOODS_2_265,WI_1,FOODS,0.5089604431697369,0.16493312269307517,3.5374736842105263,2,1.0,5.0,15.0,54.01
FOODS_2_265,WI_2,FOODS,0.5066000375464813,0.15484666813063655,3.5422222222222226,5,1.0,5.0,15.0,53.83
FOODS_2_265,WI_3,FOODS,0.5541732880110386,0.20345699989476845,3.535026455026455,9,1.0,5.0,17.0,58.77
FOODS_2_266,CA_1,FOODS,1.2302163246899354,1.0500800235189847,9.391013215859031,18,5.0,14.0,37.0,346.59
FOODS_2_266,CA_2,FOODS,0.3999661614817856,0.17120468189910978,8.976842105263158,7,1.0,4.0,12.0,107.71
FOODS_2_266,CA_3,FOODS,0.9912160192622403,0.7920329250120636,9.315814977973568,9,3.0,10.0,30.0,277.02
FOODS_2_266,CA_4,FOODS,0.578024214050553,0.31819896760623895,9.388634361233482,11,1.0,5.0,17.0,162.81
FOODS_2_266,TX_1,FOODS,0.5186146903875637,0.22793351996555986,9.191261682242992,7,1.0,5.0,16.0,143.0
FOODS_2_266,TX_2,FOODS,1.2458355354349693,0.8554191850950831,9.20429906542056,22,4.0,13.0,37.0,344.01
FOODS_2_266,TX_3,FOODS,0.920169755436335,0.7428059436743691,9.201596244131457,11,3.0,9.0,28.0,254.01
FOODS_2_266,WI_1,FOODS,0.42083966269244916,0.19320638669858453,9.315811518324608,8,1.0,4.0,13.0,117.61
FOODS_2_266,WI_2,FOODS,0.7291240616809834,0.5476397914446633,9.333831775700936,20,2.0,7.0,22.0,204.17
FOODS_2_266,WI_3,FOODS,1.0939864189295714,0.8475461752766089,9.387444933920706,29,4.0,12.0,33.0,308.09
FOODS_2_267,CA_1,FOODS,0.9998452990356912,0.32083228137668607,1.931879432624113,15,1.0,8.0,30.0,57.95
FOODS_2_267,CA_2,FOODS,0.5633375434902727,0.1919415832521536,1.9543181818181816,2,1.0,5.0,17.0,33.03
FOODS_2_267,CA_3,FOODS,2.8306563675652368,1.1844631595781885,1.9225177304964536,54,5.0,25.0,85.0,163.26
FOODS_2_267,CA_4,FOODS,0.7868104696761313,0.2729287546970312,1.9310992907801416,14,1.0,7.0,24.0,45.58
FOODS_2_267,TX_1,FOODS,1.0448662234096706,0.35117124046366555,1.7333687943262412,11,2.0,9.0,31.0,54.33
FOODS_2_267,TX_2,FOODS,2.0614494680815527,1.1694836058520606,1.6924468085106383,45,5.0,19.0,62.0,104.67
FOODS_2_267,TX_3,FOODS,1.1169435944611592,0.5472583252419095,1.741241134751773,14,2.0,10.0,34.0,58.35
FOODS_2_267,WI_1,FOODS,0.9191150382584151,0.5090378396219017,1.9586458333333332,19,2.0,8.0,28.0,54.01
FOODS_2_267,WI_2,FOODS,0.9458802512775509,0.5398846916556298,1.9588372093023252,20,2.0,9.0,28.0,55.58
FOODS_2_267,WI_3,FOODS,1.0365769639157842,0.41874971429688485,1.9309929078014183,12,2.0,9.0,31.0,60.05
FOODS_2_268,CA_1,FOODS,0.5943631916804715,0.13397467607936814,3.634,3,1.0,5.0,18.0,64.8
FOODS_2_268,CA_2,FOODS,0.5138116721045015,0.2194409150989685,3.691929824561404,2,1.0,5.0,15.0,56.91
FOODS_2_268,CA_3,FOODS,0.8708861685504766,0.24753523532387775,3.6101052631578954,8,1.0,7.0,26.0,94.32
FOODS_2_268,CA_4,FOODS,0.4605186426407177,0.15441926415564203,3.640947368421053,2,1.0,4.0,14.0,50.3
FOODS_2_268,TX_1,FOODS,0.4289973795210237,0.07431102499060248,3.589787234042553,0,0.0,3.0,13.0,46.2
FOODS_2_268,TX_2,FOODS,0.4260333002318531,0.07553523625503343,3.505578947368421,1,0.0,3.0,13.0,44.8
FOODS_2_268,TX_3,FOODS,0.506427718673341,0.10503208757286706,3.4519999999999995,0,0.0,4.0,15.0,52.45
FOODS_2_268,WI_1,FOODS,0.484951817103021,0.19033034395584408,3.533617021276596,3,1.0,4.0,15.0,51.41
FOODS_2_268,WI_2,FOODS,0.8404377852383113,0.43277039174240506,3.5389473684210526,11,2.0,8.0,25.0,89.23
FOODS_2_268,WI_3,FOODS,0.5692073206340597,0.16601350117260794,3.5385263157894733,3,1.0,5.0,17.0,60.42
FOODS_2_269,CA_1,FOODS,0.5426597132389338,0.19338252742909992,2.8526315789473684,2,1.0,5.0,16.0,46.44
FOODS_2_269,CA_2,FOODS,0.42755437891125303,0.0872947090257307,2.5475,2,0.0,3.0,13.0,32.68
FOODS_2_269,CA_3,FOODS,0.922863793747731,0.2887128553479548,2.6782532751091703,12,1.0,7.0,28.0,74.15
FOODS_2_269,CA_4,FOODS,0.6016547205436877,0.3440794149862912,2.8547368421052632,8,1.0,5.0,18.0,51.53
FOODS_2_269,TX_1,FOODS,0.569230796757514,0.22941710544969832,2.690877192982456,6,1.0,5.0,17.0,45.95
FOODS_2_269,TX_2,FOODS,0.7028433080589171,0.3684924484723151,2.6826315789473685,6,2.0,7.0,21.0,56.56
FOODS_2_269,TX_3,FOODS,0.48986535146642646,0.10161748477931222,2.7381060606060608,2,0.0,3.0,15.0,40.24
FOODS_2_269,WI_1,FOODS,0.8161514409714983,0.36167097312776364,2.699748427672956,15,2.0,8.0,24.0,66.1
FOODS_2_269,WI_2,FOODS,0.8646261733115721,0.6953640627516632,2.702781954887218,10,3.0,9.0,26.0,70.11
FOODS_2_269,WI_3,FOODS,0.43334614282173384,0.08604966961063085,2.804585152838428,1,0.0,3.0,13.0,36.46
FOODS_2_270,CA_1,FOODS,0.565178726646144,0.10625480648017227,3.437988505747127,3,0.0,4.0,17.0,58.29
FOODS_2_270,CA_2,FOODS,0.49764283174574003,0.08780140612129113,3.392280701754386,0,0.0,3.0,15.0,50.64
FOODS_2_270,CA_3,FOODS,0.7603968958818466,0.17613911749227032,3.2883146067415727,5,1.0,6.0,23.0,75.01
FOODS_2_270,CA_4,FOODS,0.40173873553505396,0.09230085818618639,3.4307471264367817,1,0.0,3.0,12.0,41.35
FOODS_2_270,TX_1,FOODS,0.4739628803163218,0.15856916042098945,3.3888505747126434,3,1.0,4.0,14.0,48.19
FOODS_2_270,TX_2,FOODS,0.4973912268203728,0.1710499844990479,3.4224137931034484,3,1.0,4.0,15.0,51.07
FOODS_2_270,TX_3,FOODS,0.4845466673594241,0.07242502359219552,3.4148850574712646,0,0.0,3.0,15.0,49.64
FOODS_2_270,WI_1,FOODS,0.6834059413672424,0.3986010604569664,3.44094674556213,17,2.0,7.0,21.0,70.55
FOODS_2_270,WI_2,FOODS,0.5200027656706123,0.1285951366778258,3.3942528735632185,3,1.0,5.0,16.0,52.95
FOODS_2_270,WI_3,FOODS,0.45389085274487895,0.08355259240926995,3.4281034482758623,1,0.0,3.0,14.0,46.68
FOODS_2_271,CA_1,FOODS,0.5107472557362869,0.22812107679974372,10.976292134831462,4,1.0,5.0,15.0,168.18
FOODS_2_271,CA_2,FOODS,0.3720656924090118,0.09388925939412858,10.977321428571427,1,0.0,3.0,11.0,122.53
FOODS_2_271,CA_3,FOODS,0.5538704389713218,0.15597044855201656,10.976404494382024,2,1.0,5.0,17.0,182.39
FOODS_2_271,CA_4,FOODS,0.3420308525968803,0.17326332949697792,10.976292134831462,4,1.0,3.0,10.0,112.63
FOODS_2_271,TX_1,FOODS,0.3143157126960532,0.06459609221856379,10.976363636363637,1,0.0,2.0,9.0,103.5
FOODS_2_271,TX_2,FOODS,0.37026607474468687,0.05003969458312771,10.9761797752809,0,0.0,3.0,11.0,121.92
FOODS_2_271,TX_3,FOODS,0.3607403572887732,0.12834805532122917,10.975820895522387,3,1.0,4.0,11.0,118.78
FOODS_2_271,WI_1,FOODS,0.3851149387935591,0.1549153125944156,10.976292134831462,4,1.0,4.0,12.0,126.81
FOODS_2_271,WI_2,FOODS,0.35339746011768397,0.12759012456447757,10.974719101123595,3,1.0,3.0,11.0,116.35
FOODS_2_271,WI_3,FOODS,0.3418041646055156,0.07055722945173924,10.975955056179776,0,0.0,2.0,10.0,112.55
FOODS_2_272,CA_1,FOODS,0.6809509300931755,0.2372609245649429,2.048409090909091,2,1.0,6.0,20.0,41.85
FOODS_2_272,CA_2,FOODS,0.5444408922313616,0.13273672276297752,2.167017543859649,0,1.0,5.0,16.0,35.39
FOODS_2_272,CA_3,FOODS,0.9718132900810807,0.28414251002538676,2.0480225988700567,8,1.0,8.0,29.0,59.71
FOODS_2_272,CA_4,FOODS,0.71247800726157,0.31364211332601377,2.0488,9,1.0,6.0,21.0,43.79
FOODS_2_272,TX_1,FOODS,0.7791798367512696,0.18931957327531507,1.8775568181818183,7,1.0,6.0,23.0,43.89
FOODS_2_272,TX_2,FOODS,1.3339773763379115,0.696117658449736,1.877627118644068,31,3.0,12.0,40.0,75.14
FOODS_2_272,TX_3,FOODS,0.6863643697520468,0.09362197292619082,1.876279069767442,2,0.0,5.0,21.0,38.63
FOODS_2_272,WI_1,FOODS,1.9668912728991705,1.0030483862070212,1.858863636363636,37,4.0,18.0,59.0,109.69
FOODS_2_272,WI_2,FOODS,2.7179959450938753,2.1990566208404303,1.8588636363636362,59,10.0,29.0,82.0,151.57
FOODS_2_272,WI_3,FOODS,1.6946909145071316,1.3056694929060797,1.8568390804597696,47,6.0,18.0,51.0,94.4
FOODS_2_273,CA_1,FOODS,0.7198803274424497,0.3898567910570731,2.812683982683983,4,2.0,7.0,22.0,60.74
FOODS_2_273,CA_2,FOODS,0.44470959382508823,0.09988917242462193,2.548363636363636,0,0.0,3.0,13.0,34.0
FOODS_2_273,CA_3,FOODS,0.8676168134949714,0.275556757798995,2.661948051948052,7,1.0,7.0,26.0,69.29
FOODS_2_273,CA_4,FOODS,0.7002378200789559,0.30957933000746435,2.8534632034632037,5,1.0,6.0,21.0,59.94
FOODS_2_273,TX_1,FOODS,0.48942885227613375,0.13400119756411039,2.675866666666667,4,1.0,4.0,15.0,39.29
FOODS_2_273,TX_2,FOODS,0.49993348424940176,0.17100879266043856,2.6846753246753243,3,1.0,4.0,15.0,40.26
FOODS_2_273,TX_3,FOODS,0.43916905158072944,0.06760260265117078,2.7434090909090907,0,0.0,3.0,13.0,36.14
FOODS_2_273,WI_1,FOODS,0.7750843537352082,0.4074594702333758,2.701572327044025,19,2.0,7.0,23.0,62.82
FOODS_2_273,WI_2,FOODS,0.488951594285768,0.12387490645104637,2.7029545454545456,1,1.0,4.0,15.0,39.65
FOODS_2_273,WI_3,FOODS,0.4885183973394652,0.12811357365365478,2.7847186147186145,3,1.0,4.0,15.0,40.81
FOODS_2_274,CA_1,FOODS,0.8637693024150642,0.5114674947936538,7.088262411347518,12,2.0,8.0,26.0,183.68
FOODS_2_274,CA_2,FOODS,0.42171550250362705,0.12204412663168508,6.98,6,1.0,4.0,13.0,88.31
FOODS_2_274,CA_3,FOODS,2.4357571728820764,1.5194668187874196,6.978865248226951,51,7.0,24.0,73.0,509.96
FOODS_2_274,CA_4,FOODS,0.949474815612439,0.5407421325204085,7.082198581560284,22,2.0,9.0,28.0,201.73
FOODS_2_274,TX_1,FOODS,1.0491585987657417,0.3692967624144381,7.0551773049645385,24,2.0,9.0,31.0,222.06
FOODS_2_274,TX_2,FOODS,0.8838986368290199,0.49527973300132866,7.053368794326241,12,2.0,8.0,27.0,187.03
FOODS_2_274,TX_3,FOODS,1.0277902791517057,0.4112701860951159,7.05372340425532,29,2.0,9.0,31.0,217.49
FOODS_2_274,WI_1,FOODS,0.8713051343131714,0.7624601259450122,7.139842931937173,15,3.0,9.0,26.0,186.63
FOODS_2_274,WI_2,FOODS,1.886187417175455,1.6204303403702502,7.185833333333334,72,7.0,20.0,57.0,406.61
FOODS_2_274,WI_3,FOODS,1.2156061461665528,0.7821450755216764,7.084680851063831,18,3.0,12.0,36.0,258.37
FOODS_2_275,CA_1,FOODS,0.5546004536002233,0.12575617388513555,2.451489361702128,3,1.0,5.0,17.0,40.79
FOODS_2_275,CA_2,FOODS,0.448544001621505,0.09064305241181561,2.4799999999999995,0,0.0,3.0,13.0,33.37
FOODS_2_275,CA_3,FOODS,1.450294623072813,0.74237041170598,2.345496453900709,24,3.0,13.0,44.0,102.05
FOODS_2_275,CA_4,FOODS,0.6449954348203425,0.3836045129561329,2.456595744680851,9,2.0,7.0,19.0,47.53
FOODS_2_275,TX_1,FOODS,0.613765083551614,0.2535930951401019,2.172765957446809,6,1.0,5.0,18.0,40.01
FOODS_2_275,TX_2,FOODS,0.8819934243695349,0.4919099211464966,2.105744680851064,11,2.0,8.0,26.0,55.72
FOODS_2_275,TX_3,FOODS,0.9419634604271055,0.5472156160614227,2.107446808510638,12,2.0,9.0,28.0,59.55
FOODS_2_275,WI_1,FOODS,1.0679827546422032,0.7000311240960072,2.437582417582417,24,3.0,10.0,32.0,78.1
FOODS_2_275,WI_2,FOODS,0.9102579502136477,0.4195121020819124,2.453240740740741,14,2.0,8.0,27.0,66.99
