ds,yhat,yhat_lower,yhat_upper
2012-04-07,27.939302080719802,-1.3843935982892375,52.77334157236007
2012-04-08,27.344406503765896,-1.9595659056067765,54.123189565081375
2012-04-09,20.146502483311778,-6.278492157968337,46.31074523602488
2012-04-10,17.802017454948533,-9.997458076604238,44.12126129209084
2012-04-11,17.64645807556388,-8.169765088237238,45.14609555340759
2012-04-12,20.077598002427802,-6.2804775502526615,45.48280172269921
2012-04-13,22.34160229537302,-4.5623565739656025,49.61719688898748
2012-04-14,27.61467047981304,0.577017549067684,54.58376579242569
2012-04-15,26.991500373827893,0.9177642441915778,54.99034342468086
2012-04-16,19.7535988665594,-7.555688865204978,45.68431068587377
2012-04-17,17.41084452992893,-7.686612713420195,44.280788270729126
2012-04-18,17.289354021552565,-8.89075874348996,43.69867359393663
2012-04-19,19.79055761927504,-7.839696460712767,48.06041639289986
2012-04-20,22.149806858272484,-4.827350159503484,50.79212956285605
2012-04-21,27.55799190623369,1.1955957779357709,55.410865390925004
2012-04-22,27.070575573536548,2.98783477555228,55.06192101217436
2012-04-23,19.965197909016794,-8.49734197549297,48.544253732996765
2012-04-24,17.80087242895754,-9.343064147229164,45.74417329416271
2012-04-25,17.88963130903505,-9.66914285239684,43.84166518839286
2012-04-26,20.631602779515575,-6.835770125267532,46.76650377459014
2012-04-27,23.2462286202361,-4.499061002273553,50.197702426206924
2012-04-28,28.93399184558371,1.6260317901225245,54.39252485441666
2012-04-29,28.706162745613728,1.8757228346282755,54.4010899457718
2012-04-30,21.831841181966464,-4.721591251410693,49.15525090490069
2012-05-01,19.91492834675017,-7.7797026514950485,44.45044764994409
2012-05-02,20.249686602698517,-7.715363143614304,47.9740667467747
2012-05-03,23.23194449741538,-0.9401311788633162,50.89881731876359
2012-05-04,26.05584063515661,2.159285210767394,53.858380609557265
2012-05-05,31.934101117918534,6.26828719583343,61.06970873987015
2012-05-06,31.8384150524615,5.660435669472238,59.14686743712306
2012-05-07,25.03577203413391,-1.7750260361865846,53.28326583377214
2012-05-08,23.166171662988372,-2.3234115654396565,50.061908283569984
2012-05-09,23.50928588115897,-3.644726557237801,51.045557076418206
2012-05-10,26.457821368440783,-1.699608928337255,54.87005194298163
2012-05-11,29.203752444984783,0.6431538510851941,54.60355063302202
2012-05-12,34.96190591783353,8.27563243367444,62.4063825355146
2012-05-13,34.68323668874562,7.991598774983087,60.4442449309834
2012-05-14,27.63523081498246,1.8523543826297035,55.105431198361245
2012-05-15,25.4894118544673,-1.3672143030024861,51.05860607623613
2012-05-16,25.5233671880252,1.0964943607025832,52.90315244411626
2012-05-17,28.136263756956872,2.6388580026527078,54.21264371718097
2012-05-18,30.519732378735938,4.330933365030897,58.15998453379109
2012-05-19,35.903580023984304,10.306584088688625,62.15165973265196
2012-05-20,35.22480043506549,7.351318327201966,61.50847801131476
2012-05-21,27.757452903603443,-0.17141803302642467,54.20161735826108
2012-05-22,25.209791262726753,-1.7167321455048874,50.48166046507944
2012-05-23,24.861497953981704,-2.1981859031429343,51.03250707070333
2012-05-24,27.121219398063683,-0.3490103844277197,56.01434094549852
2012-05-25,29.181994631189355,3.450721052141687,54.47352529578496
2012-05-26,34.28901799771469,5.994922355024677,59.824907829020376
2012-05-27,33.364340570694864,6.0542818820706135,60.5089049121576
2012-05-28,25.686215151181464,-0.15704282146373605,54.43689190785385
2012-05-29,22.995874144656334,-2.949137351475585,49.78585300234989
2012-05-30,22.57003342765347,-2.990004831364866,49.83847188780565
2012-05-31,24.820544355859845,-1.4143961922774149,51.926954846058585
2012-06-01,26.93449685933384,-0.11175707372349894,55.071698549376826
2012-06-02,32.16419309187138,6.0067195427851585,58.37087332308952
2012-06-03,31.40772700897395,5.275572643683354,56.81499299237782
2012-06-04,23.938005394012947,-3.4054869392045535,48.796342153384174
2012-06-05,21.519401837585633,-7.309844141545096,47.01351070466201
2012-06-06,21.41576945269218,-5.833662203033049,48.683312516917596
2012-06-07,24.032454409467768,-2.3635690830698417,50.27532663434807
2012-06-08,26.54131797679723,0.6330913391803565,53.00930835692665
2012-06-09,32.19315888325034,7.054628938761025,58.58057893388042
2012-06-10,31.854395821875638,4.700886290594915,58.305921021590336
2012-06-11,24.785970281700184,-1.8143345299831373,51.925923601106454
2012-06-12,22.77005782181671,-3.5006661315098575,50.769268063661606
2012-06-13,23.053741209551976,-3.754163726118113,52.70800619635855
2012-06-14,26.03350311400053,-0.81161278960026,51.85016107933193
2012-06-15,28.865247289552997,1.0793916114659974,57.962771156594854
2012-06-16,34.79920984544527,8.791049226570168,60.08763136591955
2012-06-17,34.67274332669717,7.671485062833104,61.132687505653266
2012-06-18,27.739057968362957,1.8569210626760824,54.902798048570325
2012-06-19,25.80390545568458,-2.7854114123353058,50.968059358434154
2012-06-20,26.104787941857577,-1.0167531456796648,52.77824286217932
2012-06-21,29.037768366126958,3.8281179106452865,56.82714135496262
2012-06-22,31.752295988554017,5.858832202023846,59.313505343055844
2012-06-23,37.50838315674347,12.886761494256902,66.77340544701256
2012-06-24,37.12524435460306,9.605493507974087,64.31788428188848
2012-06-25,29.85961214888427,3.508798609417298,58.723454716360386
2012-06-26,27.552119155158028,1.7419547715453227,55.261310054727026
2012-06-27,27.441765005522285,1.9638405656931879,56.09793961525985
2012-06-28,29.934769761645228,4.199813099659859,55.365481842904806
2012-06-29,32.18393968480514,5.4244188280741295,59.41375828580633
2012-06-30,37.45818897432597,10.813056371507551,63.42659000812102
2012-07-01,36.5762883563927,8.176542960095114,63.09667424859298
2012-07-02,28.80995969695317,1.5194311233335,57.223017563871565
2012-07-03,26.032330948844468,-0.5899360688065344,51.34118967020452
2012-07-04,25.486430506054663,-1.1841525787173512,50.70900758856091
2012-07-05,27.587312625148456,-0.8859540653469794,55.32280209520791
2012-07-06,29.49345166692215,2.4874065942429624,54.87954595013008
2012-07-07,34.492786649257106,7.992749114609275,61.47748595523417
2012-07-08,33.39798821582675,7.271059264033632,59.33850162772372
2012-07-09,25.48568617515799,-0.39042496203022986,52.02327755880696
2012-07-10,22.639395419033114,-6.442201360124075,48.39107006946036
2012-07-11,22.102550391791233,-5.586851209813393,48.40765200167697
2012-07-12,24.29063035265203,-2.883892410490229,51.91343101992825
2012-07-13,26.35892047630971,-0.9728637953632608,53.44501306292979
2012-07-14,31.593890183639125,3.534276413257964,58.59032126449317
2012-07-15,30.79804334395984,5.141473469194129,57.68879513523741
2012-07-16,23.241079769197167,-3.916975602156295,49.87427175563827
2012-07-17,20.805312723000416,-7.230933998783663,49.11770205150627
2012-07-18,20.72352342534745,-5.138030293595543,48.634572359033854
2012-07-19,23.401352230363198,-5.331594583891143,50.01705698315019
2012-07-20,25.98167211089716,1.2803781390733533,54.46581140712437
2012-07-21,31.741519585358777,5.701345009963718,59.02395320058098
2012-07-22,31.46671481701403,5.015553373157877,57.16945944300854
2012-07-23,24.41510697302203,-2.9284958987077956,51.326585423371085
2012-07-24,22.464592852178228,-5.134151742783661,49.53301354633639
2012-07-25,22.83585800269936,-4.486005843231261,48.713234182123905
2012-07-26,25.925056002049743,-1.9012495568797303,51.3391673604343
2012-07-27,28.864771838619284,3.7375312679171335,54.781217163492535
2012-07-28,34.92643915418832,7.9484275309328885,60.68372683529987
2012-07-29,34.88462217947916,9.168095345110371,62.68582362429526
2012-07-30,27.992198205361223,3.202594678540232,54.63438387346541
2012-07-31,26.130795959254463,0.35639118749822024,52.64116109421045
2012-08-01,26.518212297404485,-1.2821123369604421,53.61320784276465
2012-08-02,29.551144564617147,1.8689629826475807,54.3034474735013
2012-08-03,32.36249113284239,4.92872619144602,58.34983428417853
2012-08-04,38.22899117727285,10.153856353228583,66.10276978348708
2012-08-05,37.924900528937535,9.524472733886338,65.14563736485506
2012-08-06,30.70884614990365,3.6635894663414734,56.161814045032806
2012-08-07,28.476428765629613,1.8846749357225114,55.04732510514093
2012-08-08,28.452075735405707,4.087760477034533,56.703673989824715
2012-08-09,31.041609176778557,4.890213805500623,58.53352171160747
2012-08-10,33.38569376041288,6.754946735251202,60.21660640243136
2012-08-11,38.772541076961915,10.465015081082806,65.03699215152822
2012-08-12,37.98085706058998,11.66903604135981,65.34130022327504
2012-08-13,30.278284362350554,1.6049668688522436,58.836936404839506
2012-08-14,27.57612496147583,1.0641766228346408,53.41033168762271
2012-08-15,27.10562526451793,0.5107125687454265,54.769096049181826
2012-08-16,29.280415781489925,4.058689279756251,56.01350735771426
2012-08-17,31.246180045908517,7.054671783246367,60.3015153296168
2012-08-18,36.29853286288107,11.585927681208608,62.6686536277134
2012-08-19,35.21538043309401,8.394931842319448,62.473675246701596
2012-08-20,27.26711919779129,0.763619047471716,54.958639078883614
2012-08-21,24.373669368120762,-3.5928589537600146,51.65820212294689
2012-08-22,23.765399945839068,-4.254384789945046,48.10532094320639
2012-08-23,25.855658412399205,0.33616433901255344,52.42745945205807
2012-08-24,27.786883817380765,2.0533373132274706,53.35848740400229
2012-08-25,32.85388031831756,4.801868288261921,58.73456205912352
2012-08-26,31.82580371556083,5.300921600437659,58.539902764564445
2012-08-27,23.96698955920631,-3.0928928662960846,51.97205746329107
2012-08-28,21.20076800181056,-5.74572769925418,49.44290026181359
2012-08-29,20.75020671350395,-5.301948824270159,46.42398972937193
2012-08-30,23.022789871490012,-2.95627017813078,49.02388558542038
2012-08-31,25.15398185325976,-0.3686453732176362,52.317196003469526
2012-09-01,30.433737521628732,4.596845097487488,54.92523399950916
2012-09-02,29.623687649392807,3.911211774047817,57.831269227779906
2012-09-03,21.985403693465038,-3.7433063751966036,47.916938010165985
2012-09-04,19.437957653855282,-6.730998354768841,43.19186612395635
2012-09-05,19.200024085230982,-6.869246023946421,44.8509192883213
2012-09-06,21.675932618175484,-5.267885621702859,49.91128757073
2012-09-07,23.998160023556263,-1.4565778914063472,48.950056669135954
2012-09-08,29.455508443776075,0.47413687328719556,54.19641025682582
2012-09-09,28.807036626816565,0.4193988494210917,55.52265953528628
2012-09-10,21.313960441623113,-4.993999265256956,48.72589328574844
2012-09-11,18.897885642785486,-7.642131549735653,46.48023326558863
2012-09-12,18.778072571638695,-7.261753232444024,44.87766532874186
2012-09-13,21.360511170951956,-6.408696479846824,48.0941212579916
2012-09-14,23.779180462062904,-1.5797912413682487,51.30028675548065
2012-09-15,29.325748561834104,2.5541101322548814,55.85945536110425
2012-09-16,28.76012269781293,0.7198258203785024,54.644195162654775
2012-09-17,21.345881272158362,-6.058180293307991,47.77960571676684
2012-09-18,19.00910114418227,-5.693553935463686,44.56468244185929
2012-09-19,18.970734587720884,-7.1288195722105785,45.75051865676267
2012-09-20,21.638685597431365,-6.397728536547447,47.534071791869195
2012-09-21,24.147845175650286,-3.0307797647344006,49.316278826973395
2012-09-22,29.79135058730753,2.4851669491488857,54.56541223675636
2012-09-23,29.327819229073587,0.8838854880511344,54.944311208764425
2012-09-24,22.020402659278712,-3.8140448546753,49.02380446704491
2012-09-25,19.796321112961383,-6.225250427024205,47.06730879105537
2012-09-26,19.874484007409688,-6.9603648903058595,46.022242271895315
2012-09-27,22.66071312686783,-4.197978300072357,50.645810178701154
2012-09-28,25.28670889004872,-1.9955825880225089,53.19794741948836
2012-09-29,31.04302859950694,4.693845622842166,56.61843735305181
2012-09-30,30.68316337280913,1.8513779810802538,57.21526112173079
2012-10-01,23.466367680853374,-1.334312606110903,50.69717387589866
2012-10-02,21.318044027681925,-4.300387009540307,48.788881589448096
2012-10-03,21.452734700860894,-4.062277694388489,50.07241192893023
2012-10-04,24.27260012715373,-3.5792583362552155,50.02656151660318
2012-10-05,26.905401424466216,-0.553802553213558,54.377793484856106
2012-10-06,32.63925706446693,5.018174605797152,57.53407246527767
2012-10-07,32.223594280172264,4.2690773336126915,59.91931643019453
2012-10-08,24.915756244029566,-2.4764461163355955,52.273296505978145
2012-10-09,22.642209362218587,-2.2531733719573688,50.06420310758835
2012-10-10,22.616849531327688,-5.166396226562704,48.07959745242207
2012-10-11,25.242651115033844,-1.486706268086532,49.35316963693097
2012-10-12,27.648555635380173,0.590483039228839,54.716609440848025
2012-10-13,33.12587410636374,6.598288319761398,59.96430471162901
2012-10-14,32.4259612689867,4.8519913418739415,60.578296592715795
2012-10-15,24.810434132737566,-0.8594897720165091,51.859790210550166
2012-10-16,22.213025723674082,-3.609626749330036,49.495943695693725
2012-10-17,21.8530248749003,-6.340200878407033,47.33157052152434
2012-10-18,24.13991529284138,-1.2213584241333522,51.982222715465845
2012-10-19,26.208995582128342,-1.4169722027169014,51.85271770452633
2012-10-20,31.35926333086645,6.505595788698392,58.88128459450586
2012-10-21,30.34766403064033,4.513637754786456,58.81086565816555
2012-10-22,22.442793090627656,-3.1755046121056796,50.53036836973724
2012-10-23,19.587292313457763,-5.530944732193595,45.2941275680849
2012-10-24,19.006347033213444,-8.133485156292833,44.35884154444566
2012-10-25,21.115268931354848,-5.469959261753168,47.75669441818005
2012-10-26,23.053832836357863,-2.9816896702826585,50.85948964016879
2012-10-27,28.125660409770912,1.1424016652698388,53.27049207422889
2012-10-28,27.08909410029082,0.03693019680990406,54.5816215952887
2012-10-29,19.214464193952214,-6.861282682242671,46.55704161209629
2012-10-30,16.44713913167602,-11.383091867232558,41.98235384130318
2012-10-31,16.011217998104758,-11.457188745557588,43.35539306177142
2012-11-01,18.32021837441278,-9.54992028610326,45.91593099557011
2012-11-02,20.51031032061119,-7.603884961320835,46.62210888888928
2012-11-03,25.881394555145892,0.10193190553410555,53.23524880786962
2012-11-04,25.18480581229741,-0.10833999307016909,52.70980682694425
2012-11-05,17.684353186068197,-11.034984074805697,44.24947139935681
2012-11-06,15.320231124006666,-11.13234521438653,45.17287686814003
2012-11-07,15.308107130557019,-12.705247669515515,40.89485159679413
2012-11-08,18.053102017940482,-10.146262636883407,44.61144377448575
2012-11-09,20.682091202591383,-4.377946954734687,46.588604155135656
2012-11-10,26.486625570500898,-0.7150279697094775,53.95697631443614
2012-11-11,26.207586543650354,-1.558408937174237,51.60295787439807
2012-11-12,19.100092846163637,-7.063049341245501,46.184153157940955
2012-11-13,17.09833360973461,-9.684660573835894,42.95181092495218
2012-11-14,17.410079360942397,-10.519880709329984,42.62583055246961
2012-11-15,20.43394858801884,-7.016769934152277,45.40704712204382
2012-11-16,23.290736237269762,-3.7533315373788927,50.091361323510704
2012-11-17,29.268104139126162,1.3525427349550856,53.86770100080355
2012-11-18,29.102083538408934,2.6650744484197655,57.30341181607487
2012-11-19,22.04571562466383,-4.327761795696044,47.968565895673535
2012-11-20,20.034649125700973,-6.963211258605955,44.61065445196348
2012-11-21,20.27689608249921,-5.452726965811523,47.27986349543398
2012-11-22,23.173189985291486,-3.929224262808778,51.33223331079011
2012-11-23,25.847135502469637,-4.253592377552979,52.96250454397761
2012-11-24,31.591456574205086,5.206957068293636,59.052015175827876
2012-11-25,31.146134008941967,4.413318801258114,57.598128856908176
2012-11-26,23.770572274446554,-3.850450073737755,51.998544385400194
2012-11-27,21.409764204803402,-6.199011636513367,47.781627349069865
2012-11-28,21.27910924641368,-6.081028206068606,48.16371082214575
2012-11-29,23.78770040359941,-1.4540565882192569,49.96983425397765
2012-11-30,26.067155945056854,0.24679839055167993,53.188282562809455
2012-12-01,31.41931271564559,4.36601000434189,57.89560149989707
2012-12-02,30.590915724760404,4.637501762827048,55.90636231153412
2012-12-03,22.84925927816655,-1.0562666841975605,51.08995012360323
2012-12-04,20.1488989819001,-8.004392108291512,46.860374549801215
2012-12-05,19.711544850109963,-7.795790393064705,46.61348489033451
2012-12-06,21.952320924165292,-6.001437601049787,48.40490782630403
2012-12-07,24.00735275182965,-2.6734348612325176,51.81435004697534
2012-12-08,29.18300734551387,1.251778566609425,55.07260153148371
2012-12-09,28.227260841324465,-0.674873231936839,54.1335676035829
2012-12-10,20.408961122800314,-7.408150160136118,48.76322613256045
2012-12-11,17.68525127580899,-8.918075571066197,45.65739066968079
2012-12-12,17.276714271316884,-9.07938311205828,42.33770168789199
2012-12-13,19.596789834846497,-6.113385006554605,48.270410986663386
2012-12-14,21.778305323142234,-6.1181149105102515,47.8373984903854
2012-12-15,27.12444819522594,1.5354887439154696,53.65872337735293
2012-12-16,26.376991181730933,1.4671554198138332,56.69396388048431
2012-12-17,18.79934500530169,-7.44164753747166,46.29696929605576
2012-12-18,16.34484702230895,-10.894871221169165,44.73188283980005
2012-12-19,16.227292787174974,-11.848485453137643,44.08448549177009
2012-12-20,18.8536240580437,-9.79604723265448,45.93324567504924
2012-12-21,21.349493129270616,-5.745214606083674,45.82674221919164
2012-12-22,27.01203243010024,-0.6841888269901436,52.79707340726065
2012-12-23,26.574975302938558,-1.984061738221953,53.00954811393337
2012-12-24,19.295510236229145,-7.52701415759167,48.315810246638314
2012-12-25,17.123419846431624,-10.727318434030865,42.97213101273451
2012-12-26,17.266959258018947,-9.934710102825917,43.36221353301285
2012-12-27,20.12875187889294,-6.30779930608727,46.950854421301734
2012-12-28,22.830302806931797,-4.000838251307138,49.061345387301664
2012-12-29,28.666462940340843,0.9307602366198041,54.9216659307259
2012-12-30,28.367327779684313,1.2070599599456904,53.92035386801871
2012-12-31,21.188764230890904,-4.432299809277062,47.62202398252661
2013-01-01,19.082263233734988,-7.804807491776344,45.68611978023188
2013-01-02,19.256024383728917,-6.493533511919865,45.86991806481315
2013-01-03,22.113918892561703,-5.061615987803523,49.34208576182143
2013-01-04,24.77881503807791,-3.499656644877971,51.46911947851311
2013-01-05,30.548606858465114,5.400940175633501,56.04827381792756
2013-01-06,30.15477122740123,2.4803097185492122,57.32052948824418
2013-01-07,22.856460435531588,-3.137825806763858,48.69024122080927
2013-01-08,20.610976921212416,-7.685503909035514,45.637799066754816
2013-01-09,20.62998962689478,-5.4455947221548,47.4062706225567
2013-01-10,23.321507924787873,-3.477725901897164,50.345156195571825
2013-01-11,25.81198187333909,-0.034591818569940674,52.250579220748286
2013-01-12,31.403877379633528,5.21666195890696,60.47555485766717
2013-01-13,30.830892151878576,5.0013161114476,56.67811095268117
2013-01-14,23.355632472164533,-1.7028889362159,49.75677259158644
2013-01-15,20.94074487665428,-7.112920187062921,46.8234208265475
2013-01-16,20.800313746162505,-3.6556164963195017,49.75240037094791
2013-01-17,23.344908230039543,-4.217916695460203,50.190097916375684
2013-01-18,25.702529492676163,-1.2532500611526205,53.96752809564359
2013-01-19,31.177812113841615,4.195614259034758,59.23007144749948
2013-01-20,30.50398361208071,5.38848727717784,55.560967109272795
2013-01-21,22.94421235029688,-5.402836860113588,49.69813099175036
2013-01-22,20.463482745700123,-5.987583930209389,47.774551558636574
2013-01-23,20.27525784977767,-5.849236111463878,49.88710939183297
2013-01-24,22.78967794935218,-4.343728812966541,49.94982245213079
2013-01-25,25.133426428869164,-2.1603665502179172,53.69279234225008
2013-01-26,30.610620327798923,3.6810079200603645,58.667921302683254
2013-01-27,29.951566355135373,1.7018703260486572,56.89360929300175
2013-01-28,22.41782194209078,-4.68183161580992,47.99859546024982
2013-01-29,19.974844580635768,-7.787496346055042,48.043742672038526
2013-01-30,19.833938462100882,-6.730326355831744,46.436641297071816
2013-01-31,22.403612560783916,-2.9933698339827592,49.88811589388178
2013-02-01,24.80836227410213,-3.3457219821737834,51.3911527051185
2013-02-02,30.351236592322344,2.831181878305651,58.199276160838465
2013-02-03,29.759369559087528,2.801895767222132,56.33354270323639
2013-02-04,22.292726348148154,-5.075713209082976,50.13937225974358
2013-02-05,19.91749310833679,-7.736653980520483,46.208978529621895
2013-02-06,19.843270211057156,-5.788868433075386,47.58965835204923
2013-02-07,22.477550242063458,-3.693167948274693,49.39131616822593
2013-02-08,24.94337538885463,-2.64909723615441,52.5626134409147
2013-02-09,30.54354231311622,1.7779625744536416,55.69240452785174
2013-02-10,30.00287269896066,0.26474219920144293,54.873279579966024
2013-02-11,22.58061178367976,-3.495767448370469,49.096504517729166
2013-02-12,20.24453093245253,-5.871026633497775,45.54593676562179
2013-02-13,20.20334525428722,-6.921185554036763,46.36779925645011
2013-02-14,22.864295262136324,-4.464203883352001,51.03187468564434
2013-02-15,25.349669914107768,-1.3601577243168481,52.168452039506136
2013-02-16,30.962645272477786,4.225898935754069,55.29529734589537
2013-02-17,30.426295795879295,3.194249686976336,57.83633034244024
2013-02-18,22.999652089737978,-1.0502863681885337,49.64980557804377
2013-02-19,20.652527134436237,-7.916493826407069,46.273607027680626
2013-02-20,20.593172616371586,-5.343265465265363,47.88088181381849
2013-02-21,23.228980510904787,-3.7641160892133523,49.0322813498697
2013-02-22,25.681889081772816,-0.8444724625223817,52.141671216338246
2013-02-23,31.255871945006014,7.466821714801277,56.85595544078625
2013-02-24,30.672705691850936,4.08607618369914,57.51674543164988
2013-02-25,23.19169932180451,-2.482296023630535,50.557280107905726
2013-02-26,20.785253197098985,-7.47020810974218,48.70727406822897
2013-02-27,20.661758796511982,-7.754913742588365,47.693764115390856
2013-02-28,23.229419708174394,-6.308343489739381,49.356485175142886
2013-03-01,25.610534770497235,-0.7467903186543827,53.315557922317275
2013-03-02,31.11062635883921,5.304759523462311,57.18800746199809
2013-03-03,30.45094771340781,3.422307092588407,57.83440797595898
2013-03-04,22.89186267429285,-1.5491887673255578,48.54439162515802
2013-03-05,20.409111796278154,-5.756177576499209,46.57222383215449
2013-03-06,20.21192671684174,-6.889398416951538,45.877342829686484
2013-03-07,22.709939623428834,-2.958087118020954,48.283998156523744
2013-03-08,25.026311744351382,-2.6301663503597474,52.62201971959965
2013-03-09,30.468469590358296,5.149603049698216,57.22663478340883
2013-03-10,29.757322678798307,3.0383176306421418,55.654857390000394
2013-03-11,22.15426765656745,-3.4457903303204387,49.42999934071643
2013-03-12,19.638140433382773,-7.515923564594826,46.374725737947216
2013-03-13,19.418530057985027,-7.830353896064694,46.219160521814864
2013-03-14,21.905768684662334,-2.887167114651704,50.030838471158425
2013-03-15,24.22290544726042,-3.2358491452661218,50.11388025611068
2013-03-16,29.678059314203402,2.8418153464539055,55.87636048597402
2013-03-17,28.990364815439005,1.3571941626245614,56.434407316376394
2013-03-18,21.420627110486148,-5.2065409361559105,47.811454812655604
2013-03-19,18.94899531807691,-8.734006597171525,49.11555641720308
2013-03-20,18.783519033366858,-8.664805187724236,44.72930179458832
2013-03-21,21.333268889347,-3.0532181112736287,47.517474821172186
2013-03-22,23.71921157666829,-4.32286269174249,49.96190307692411
2013-03-23,29.24823917398426,1.1604910559576653,56.35571746431992
2013-03-24,28.635905043307137,0.9849717738872786,55.0852018485568
2013-03-25,21.140792342495978,-6.518896243237205,48.65932164370133
2013-03-26,18.74296930032752,-10.28107292090837,46.2835782995104
2013-03-27,18.64784524217159,-5.574197892974235,45.753043869601804
2013-03-28,21.262472625850187,-5.421679675397494,46.458633843368254
2013-03-29,23.705366087724123,-1.5810177653255306,49.7777618266392
2013-03-30,29.282241287772717,2.996133443054356,55.774920957887346
2013-03-31,28.70556256596742,1.1413313227391102,54.29729470655652
2013-04-01,21.232633739918818,-5.572396034213962,49.33524513514773
2013-04-02,18.84483046324285,-7.7396118016195485,44.646572125136515
2013-04-03,18.746736646218633,-8.156293519014831,46.69400578677097
2013-04-04,21.345594486356095,-6.049394599892654,48.581023827527716
2013-04-05,23.760020036769298,-2.8492500677910635,49.87159271589622
2013-04-06,29.29739084228948,2.795821329390811,54.9376459347339
2013-04-07,28.670132673748153,0.8227349734177523,54.58415139270754
2013-04-08,21.137449660623773,-5.9502567837375215,46.631975442838424
2013-04-09,18.685242604743376,-8.754282743559331,45.44218305311883
2013-04-10,18.520428923062,-7.802567492520408,43.74233560161983
2013-04-11,21.053440770528177,-5.509805409678103,50.37013458349081
2013-04-12,23.405737120405522,-4.4398975388677755,49.72317105941743
2013-04-13,28.888743119200466,2.719757354562703,54.838517977469486
2013-04-14,28.21678483586728,1.6533055353979087,55.25354050763783
2013-04-15,20.652376742218195,-5.658662940367692,48.034234198441624
2013-04-16,18.186755829820015,-8.923138395928188,45.225618723975956
2013-04-17,18.029329502890665,-10.121058955818166,43.74350957381004
2013-04-18,20.593182998354404,-5.931129431941568,45.428879210873674
2013-04-19,23.001367862150822,-5.202507117197154,49.74893344639075
2013-04-20,28.567392929881304,1.2392750593068846,55.52010845337661
2013-04-21,28.00482794093243,2.1256272486731818,53.78188325223914
2013-04-22,20.57619018747477,-4.477219798164023,46.86771172519841
2013-04-23,18.27415715075462,-9.288748580743624,44.93639745879909
2013-04-24,18.306224787434356,-7.774057314099161,45.811477195529065
2013-04-25,21.083324765821008,-5.749652335827902,48.302289284711044
2013-04-26,23.72500583377203,-3.0031642194278905,48.44261096698994
2013-04-27,29.541606105750724,2.3937638624704496,55.72312070930202
2013-04-28,29.240665200556897,2.554900754159555,54.909289657522415
2013-04-29,22.079556106607146,-4.112439519094684,49.33608414434294
2013-04-30,20.047524778473022,-7.368781775388276,46.90942580976126
2013-05-01,20.34570560288855,-7.100986233052887,44.62663595798449
2013-05-02,23.378989337824127,-3.4835342675084413,51.0341111146156
2013-05-03,26.260228188599303,0.7932598552454955,53.52264117470114
2013-05-04,32.29420612475198,5.0751373611859965,58.346937168634234
2013-05-05,32.1809584209443,2.936639628783917,59.064936431934115
2013-05-06,25.172226412526037,-2.0447280829363583,52.375447361057496
2013-05-07,23.254377653742605,-2.7289157085746893,47.22948660911054
2013-05-08,23.62380581614178,-1.8803686281685768,49.208602400460606
2013-05-09,26.682048628344116,-2.1012411755541467,53.954247990158535
2013-05-10,29.538987132624914,3.374720408191442,57.96120934033083
2013-05-11,35.498555584408734,10.165716011086866,61.85388104310058
2013-05-12,35.25888173791277,9.557672693669778,61.52467256978742
2013-05-13,28.07245113050593,2.2789507551765418,55.855740037453096
2013-05-14,25.929770027371454,0.9143403101764266,53.4387864572529
2013-05-15,26.02999058438581,1.843292229071382,53.84853402699053
2013-05-16,28.77910191995747,1.3300859074863873,53.78777517951863
2013-05-17,31.29193325335866,4.880467343663798,58.38498153809296
2013-05-18,36.87940440663104,11.050900980684737,66.62404593944977
2013-05-19,36.24528427620805,8.622850297542753,63.37105640528546
2013-05-20,28.649863835997394,2.2209349772700144,52.980998761818356
2013-05-21,26.094168212712308,-1.3323092308738795,53.982563571129084
2013-05-22,25.78562595376452,-0.9559969665314985,53.3941672246909
2013-05-23,28.13916969295545,1.7462306648842654,52.687693839493654
2013-05-24,30.27790202061489,4.3437240477303485,55.751262215315386
2013-05-25,35.521772094916514,8.028963115247283,61.930122210720384
2013-05-26,34.58086810856212,8.674131230103525,61.15035524245811
2013-05-27,26.722548029927946,0.4469560314465706,51.974826189667944
2013-05-28,23.956185118944546,-2.786540045055229,52.669018847644914
2013-05-29,23.493902077297832,-2.70638684960095,48.70327485661839
2013-05-30,25.754638780176315,-2.566201150813077,52.58547746972092
2013-05-31,27.863574298496278,2.221131839869701,55.16080964942299
2013-06-01,33.142357269852546,6.672727025209963,59.31758701193933
2013-06-02,32.299091580522706,3.8239754458874646,59.153885646494096
2013-06-03,24.599112089360478,-2.0152441965348227,51.368890789135946
2013-06-04,22.050474501699913,-3.9360413657859556,48.79283941147016
2013-06-05,21.859983939445033,-4.881307566562604,49.576772499491945
2013-06-06,24.440472267029623,-0.023903706269182205,51.29380802055209
2013-06-07,26.909225719237735,-0.8467963400145897,54.468709725312785
2013-06-08,32.58001906722691,7.8003656780644475,59.96400790978793
2013-06-09,32.15003867548794,5.96148772797916,60.31810628238757
2013-06-10,24.87453508676389,-2.1380659015997177,49.66343892063024
2013-06-11,22.753270709410348,-3.3166636941022576,48.79058100603204
2013-06-12,22.98203200193906,-2.398872752924378,49.408616702351566
2013-06-13,25.96327617569159,-1.9466878813673674,53.65587861836876
2013-06-14,28.803690247632844,1.0015760544537962,54.43260844567695
2013-06-15,34.80811716017412,8.679266717431426,58.82159567315709
2013-06-16,34.66346400738244,7.355168165657929,61.68024293583641
